prop_id,player_name,prop_type,line,odds,pick,edge,confidence,projection,probability,injury_status,injury_source,trend,avg_5,avg_10,avg_15,streak,hit_rate_10,samples_10,hit_rate_15,samples_15
7e17dfaa4418e311:assists:1.5:over,Saddiq Bey,assists,1.5,-138,PASS,-0.0798,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:assists:1.5:under,Saddiq Bey,assists,1.5,105,PASS,0.0122,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
231fe865ee873acd:points:8.5:over,Herb Jones,points,8.5,-114,PASS,-0.5327,0.95,2.0,0.0,,,FLAT,2.0,2.0,2.0,0,,0,,0
231fe865ee873acd:points:8.5:under,Herb Jones,points,8.5,-112,UNDER,0.4717,0.95,2.0,1.0,,,FLAT,2.0,2.0,2.0,1,1.0,1,1.0,1
d1991c3f6dd1389a:pra:39.5:over,Anthony Davis,pra,39.5,-113,PASS,-0.2809,0.5009,33.79,0.2496,,,FLAT,33.6,32.5,34.07692307692308,0,,0,,0
d1991c3f6dd1389a:pra:39.5:under,Anthony Davis,pra,39.5,-117,UNDER,0.2113,0.5009,33.79,0.7504,,,FLAT,33.6,32.5,34.07692307692308,-1,0.6,10,0.6154,13
f7e5f5c37ffec5f7:pra:27.5:over,Trey Murphy III,pra,27.5,-120,PASS,-0.0455,0.2,27.5,0.5,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:pra:27.5:under,Trey Murphy III,pra,27.5,-110,PASS,-0.0238,0.2,27.5,0.5,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:pra:25.5:over,P.J. Washington,pra,25.5,-124,PASS,-0.0536,0.2,25.5,0.5,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:pra:25.5:under,P.J. Washington,pra,25.5,-106,PASS,-0.0146,0.2,25.5,0.5,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:pra:20.5:over,Naji Marshall,pra,20.5,-119,PASS,-0.0434,0.2,20.5,0.5,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:pra:20.5:under,Naji Marshall,pra,20.5,-111,PASS,-0.0261,0.2,20.5,0.5,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:19.5:over,Saddiq Bey,pra,19.5,-126,PASS,-0.0575,0.2,19.5,0.5,,,UNKNOWN,,,,0,,0,,0
7e17dfaa4418e311:pra:19.5:under,Saddiq Bey,pra,19.5,-104,PASS,-0.0098,0.2,19.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:assists:3.5:over,Jusuf Nurkic,assists,3.5,-114,PASS,-0.0327,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:assists:3.5:under,Jusuf Nurkic,assists,3.5,-114,PASS,-0.0327,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
230a681311fee4a4:assists:6.5:over,Isaiah Collier,assists,6.5,-119,PASS,0.0892,0.2651,7.1,0.6325,,,UP,7.8,6.4,5.8,0,,0,,0
230a681311fee4a4:assists:6.5:under,Isaiah Collier,assists,6.5,-109,PASS,-0.1541,0.2651,7.1,0.3675,,,UP,7.8,6.4,5.8,0,,0,,0
6a94a28b80e340be:assists:10.5:over,Nikola Jokic,assists,10.5,-108,PASS,-0.0192,0.2,10.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:assists:10.5:under,Nikola Jokic,assists,10.5,-120,PASS,-0.0455,0.2,10.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:assists:6.5:over,Keyonte George,assists,6.5,-119,PASS,-0.0434,0.2,6.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:assists:6.5:under,Keyonte George,assists,6.5,-109,PASS,-0.0215,0.2,6.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:assists:6.5:over,Jamal Murray,assists,6.5,-130,PASS,-0.0652,0.2,6.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:assists:6.5:under,Jamal Murray,assists,6.5,100,PASS,0.0,0.2,6.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:points:10.5:over,Kyle Filipowski,points,10.5,-110,PASS,-0.0238,0.2,10.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:points:10.5:under,Kyle Filipowski,points,10.5,-118,PASS,-0.0413,0.2,10.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:points:25.5:over,Keyonte George,points,25.5,-116,PASS,-0.037,0.2,25.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:points:25.5:under,Keyonte George,points,25.5,-111,PASS,-0.0261,0.2,25.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:points:25.5:over,Jamal Murray,points,25.5,-105,PASS,-0.0122,0.2,25.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:points:25.5:under,Jamal Murray,points,25.5,-123,PASS,-0.0516,0.2,25.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:points:12.5:over,Tim Hardaway Jr,points,12.5,-105,PASS,-0.0122,0.2,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:points:12.5:under,Tim Hardaway Jr,points,12.5,-125,PASS,-0.0556,0.2,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
75f316b5b6d83f3f:points:9.5:over,Bruce Brown,points,9.5,-115,PASS,-0.485,0.9002,6.73,0.0499,,,DOWN,6.6,7.4,7.133333333333334,0,,0,,0
75f316b5b6d83f3f:points:9.5:under,Bruce Brown,points,9.5,-112,UNDER,0.4218,0.9002,6.73,0.9501,,,DOWN,6.6,7.4,7.133333333333334,-2,0.6,10,0.6,15
179b8654e93bf924:points:15.5:over,Cameron Johnson,points,15.5,-102,PASS,-0.3798,0.7497,12.04,0.1252,,,DOWN,12.4,14.0,14.666666666666666,0,,0,,0
179b8654e93bf924:points:15.5:under,Cameron Johnson,points,15.5,-127,UNDER,0.3154,0.7497,12.04,0.8748,,,DOWN,12.4,14.0,14.666666666666666,1,0.6,10,0.5333,15
fcc0ec5b74fbc46f:points:11.5:over,Peyton Watson,points,11.5,-110,PASS,-0.0238,0.1,11.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
fcc0ec5b74fbc46f:points:11.5:under,Peyton Watson,points,11.5,-118,PASS,-0.0413,0.1,11.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:points:30.5:over,Nikola Jokic,points,30.5,-110,PASS,-0.0238,0.2,30.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:points:30.5:under,Nikola Jokic,points,30.5,-118,PASS,-0.0413,0.2,30.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:points:9.5:over,Jusuf Nurkic,points,9.5,-156,PASS,-0.1094,0.2,9.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:points:9.5:under,Jusuf Nurkic,points,9.5,120,PASS,0.0455,0.2,9.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:points:7.5:over,Svi Mykhailiuk,points,7.5,-111,PASS,-0.0261,0.2,7.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:points:7.5:under,Svi Mykhailiuk,points,7.5,-116,PASS,-0.037,0.2,7.5,0.5,,,UNKNOWN,,,,0,,0,,0
6528127ba219e939:points:25.5:over,Lauri Markkanen,points,25.5,-114,PASS,-0.0327,0.1,25.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
6528127ba219e939:points:25.5:under,Lauri Markkanen,points,25.5,-114,PASS,-0.0327,0.1,25.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
b1bff13b9c210da8:points:13.5:over,Ace Bailey,points,13.5,-121,PASS,-0.3007,0.5063,11.53,0.2468,,,FLAT,12.2,11.6,12.0,0,,0,,0
b1bff13b9c210da8:points:13.5:under,Ace Bailey,points,13.5,-110,UNDER,0.2294,0.5063,11.53,0.7532,,,FLAT,12.2,11.6,12.0,-2,0.7,10,0.6667,15
230a681311fee4a4:points:9.5:over,Isaiah Collier,points,9.5,-112,PASS,-0.0232,0.2,9.53,0.5051,,,UP,10.2,8.1,8.2,0,,0,,0
230a681311fee4a4:points:9.5:under,Isaiah Collier,points,9.5,-115,PASS,-0.04,0.2,9.53,0.4949,,,UP,10.2,8.1,8.2,0,,0,,0
83eecd7c0f1f6407:pra:16.5:over,Tim Hardaway Jr,pra,16.5,-112,PASS,-0.0283,0.2,16.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:pra:16.5:under,Tim Hardaway Jr,pra,16.5,-115,PASS,-0.0349,0.2,16.5,0.5,,,UNKNOWN,,,,0,,0,,0
b1bff13b9c210da8:pra:19.5:over,Ace Bailey,pra,19.5,-114,PASS,-0.2968,0.5281,16.53,0.2359,,,UP,17.2,16.4,16.6,0,,0,,0
b1bff13b9c210da8:pra:19.5:under,Ace Bailey,pra,19.5,-114,UNDER,0.2314,0.5281,16.53,0.7641,,,UP,17.2,16.4,16.6,-2,0.7,10,0.6667,15
6a94a28b80e340be:pra:52.5:over,Nikola Jokic,pra,52.5,-118,PASS,-0.0413,0.2,52.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:pra:52.5:under,Nikola Jokic,pra,52.5,-112,PASS,-0.0283,0.2,52.5,0.5,,,UNKNOWN,,,,0,,0,,0
6528127ba219e939:pra:35.5:over,Lauri Markkanen,pra,35.5,-116,PASS,-0.037,0.1,35.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
6528127ba219e939:pra:35.5:under,Lauri Markkanen,pra,35.5,-111,PASS,-0.0261,0.1,35.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:pra:21.5:over,Jusuf Nurkic,pra,21.5,-125,PASS,-0.0556,0.2,21.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:pra:21.5:under,Jusuf Nurkic,pra,21.5,-106,PASS,-0.0146,0.2,21.5,0.5,,,UNKNOWN,,,,0,,0,,0
75f316b5b6d83f3f:pra:16.5:over,Bruce Brown,pra,16.5,-115,PASS,-0.2732,0.4767,14.23,0.2617,,,UP,15.0,14.6,13.533333333333333,0,,0,,0
75f316b5b6d83f3f:pra:16.5:under,Bruce Brown,pra,16.5,-112,UNDER,0.21,0.4767,14.23,0.7383,,,UP,15.0,14.6,13.533333333333333,-1,0.7,10,0.7333,15
eebbd3f8dcedbe8e:pra:36.5:over,Keyonte George,pra,36.5,-109,PASS,-0.0215,0.2,36.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:pra:36.5:under,Keyonte George,pra,36.5,-119,PASS,-0.0434,0.2,36.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:pra:35.5:over,Jamal Murray,pra,35.5,-108,PASS,-0.0192,0.2,35.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:pra:35.5:under,Jamal Murray,pra,35.5,-122,PASS,-0.0495,0.2,35.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:pra:11.5:over,Svi Mykhailiuk,pra,11.5,-118,PASS,-0.0413,0.2,11.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:pra:11.5:under,Svi Mykhailiuk,pra,11.5,-110,PASS,-0.0238,0.2,11.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:pra:20.5:over,Kyle Filipowski,pra,20.5,-110,PASS,-0.0238,0.2,20.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:pra:20.5:under,Kyle Filipowski,pra,20.5,-118,PASS,-0.0413,0.2,20.5,0.5,,,UNKNOWN,,,,0,,0,,0
179b8654e93bf924:pra:21.5:over,Cameron Johnson,pra,21.5,-120,PASS,-0.2573,0.4237,18.86,0.2881,,,DOWN,19.8,20.9,21.733333333333334,0,,0,,0
179b8654e93bf924:pra:21.5:under,Cameron Johnson,pra,21.5,-108,UNDER,0.1926,0.4237,18.86,0.7119,,,DOWN,19.8,20.9,21.733333333333334,1,0.6,10,0.4667,15
6528127ba219e939:rebounds:7.5:over,Lauri Markkanen,rebounds,7.5,-105,PASS,-0.0122,0.1,7.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
6528127ba219e939:rebounds:7.5:under,Lauri Markkanen,rebounds,7.5,-123,PASS,-0.0516,0.1,7.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
b1bff13b9c210da8:rebounds:3.5:over,Ace Bailey,rebounds,3.5,-111,PASS,-0.1746,0.2972,3.12,0.3514,,,FLAT,3.0,3.1,2.8666666666666667,0,,0,,0
b1bff13b9c210da8:rebounds:3.5:under,Ace Bailey,rebounds,3.5,-116,PASS,0.1115,0.2972,3.12,0.6486,,,FLAT,3.0,3.1,2.8666666666666667,0,,0,,0
fcc0ec5b74fbc46f:rebounds:4.5:over,Peyton Watson,rebounds,4.5,-125,PASS,-0.0556,0.1,4.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
fcc0ec5b74fbc46f:rebounds:4.5:under,Peyton Watson,rebounds,4.5,-103,PASS,-0.0074,0.1,4.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:rebounds:3.5:over,Keyonte George,rebounds,3.5,-133,PASS,-0.0708,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:rebounds:3.5:under,Keyonte George,rebounds,3.5,103,PASS,0.0074,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:rebounds:3.5:over,Jamal Murray,rebounds,3.5,102,PASS,0.005,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:rebounds:3.5:under,Jamal Murray,rebounds,3.5,-132,PASS,-0.069,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:rebounds:12.5:over,Nikola Jokic,rebounds,12.5,109,PASS,0.0215,0.2,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:rebounds:12.5:under,Nikola Jokic,rebounds,12.5,-141,PASS,-0.0851,0.2,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
75f316b5b6d83f3f:rebounds:4.5:over,Bruce Brown,rebounds,4.5,-101,PASS,0.1541,0.3132,5.0,0.6566,,,UP,5.6,4.5,3.8,0,,0,,0
75f316b5b6d83f3f:rebounds:4.5:under,Bruce Brown,rebounds,4.5,-128,PASS,-0.218,0.3132,5.0,0.3434,,,UP,5.6,4.5,3.8,0,,0,,0
179b8654e93bf924:rebounds:4.5:over,Cameron Johnson,rebounds,4.5,126,PASS,0.0493,0.2,4.48,0.4918,,,UP,5.0,4.4,4.466666666666667,0,,0,,0
179b8654e93bf924:rebounds:4.5:under,Cameron Johnson,rebounds,4.5,-164,PASS,-0.113,0.2,4.48,0.5082,,,UP,5.0,4.4,4.466666666666667,0,,0,,0
b0cd7d8d9d34eeb6:rebounds:7.5:over,Jusuf Nurkic,rebounds,7.5,-154,PASS,-0.1063,0.2,7.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:rebounds:7.5:under,Jusuf Nurkic,rebounds,7.5,116,PASS,0.037,0.2,7.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:rebounds:7.5:over,Kyle Filipowski,rebounds,7.5,102,PASS,0.005,0.2,7.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:rebounds:7.5:under,Kyle Filipowski,rebounds,7.5,-132,PASS,-0.069,0.2,7.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:threes:1.5:over,Svi Mykhailiuk,threes,1.5,118,PASS,0.0413,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:threes:1.5:under,Svi Mykhailiuk,threes,1.5,-154,PASS,-0.1063,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
fcc0ec5b74fbc46f:threes:1.5:over,Peyton Watson,threes,1.5,136,PASS,0.0763,0.1,1.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
fcc0ec5b74fbc46f:threes:1.5:under,Peyton Watson,threes,1.5,-179,PASS,-0.1416,0.1,1.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
6528127ba219e939:threes:2.5:over,Lauri Markkanen,threes,2.5,-123,PASS,-0.0516,0.1,2.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
6528127ba219e939:threes:2.5:under,Lauri Markkanen,threes,2.5,-105,PASS,-0.0122,0.1,2.5,0.5,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:threes:2.5:over,Tim Hardaway Jr,threes,2.5,130,PASS,0.0652,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:threes:2.5:under,Tim Hardaway Jr,threes,2.5,-190,PASS,-0.1552,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:threes:1.5:over,Nikola Jokic,threes,1.5,-179,PASS,-0.1416,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:threes:1.5:under,Nikola Jokic,threes,1.5,133,PASS,0.0708,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:threes:2.5:over,Keyonte George,threes,2.5,-170,PASS,-0.1296,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:threes:2.5:under,Keyonte George,threes,2.5,126,PASS,0.0575,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:threes:3.5:over,Jamal Murray,threes,3.5,126,PASS,0.0575,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:threes:3.5:under,Jamal Murray,threes,3.5,-164,PASS,-0.1212,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
179b8654e93bf924:threes:2.5:over,Cameron Johnson,threes,2.5,115,PASS,-0.2625,0.5948,1.67,0.2026,,,DOWN,1.6,2.4,2.533333333333333,0,,0,,0
179b8654e93bf924:threes:2.5:under,Cameron Johnson,threes,2.5,-149,UNDER,0.199,0.5948,1.67,0.7974,,,DOWN,1.6,2.4,2.533333333333333,1,0.6,10,0.5333,15
b1bff13b9c210da8:threes:1.5:over,Ace Bailey,threes,1.5,-170,PASS,-0.0553,0.2,1.69,0.5743,,,FLAT,1.8,1.9,1.9333333333333333,0,,0,,0
b1bff13b9c210da8:threes:1.5:under,Ace Bailey,threes,1.5,127,PASS,-0.0149,0.2,1.69,0.4257,,,FLAT,1.8,1.9,1.9333333333333333,0,,0,,0
b0cd7d8d9d34eeb6:points:10.5:over,Jusuf Nurkic,points,10.5,-127,PASS,-0.0595,0.2,10.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:points:10.5:under,Jusuf Nurkic,points,10.5,-101,PASS,-0.0025,0.2,10.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:pra:54.5:over,Nikola Jokic,pra,54.5,100,PASS,0.0,0.2,54.5,0.5,,,UNKNOWN,,,,0,,0,,0
6a94a28b80e340be:pra:54.5:under,Nikola Jokic,pra,54.5,-130,PASS,-0.0652,0.2,54.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:pra:36.5:over,Jamal Murray,pra,36.5,-102,PASS,-0.005,0.2,36.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:pra:36.5:under,Jamal Murray,pra,36.5,-127,PASS,-0.0595,0.2,36.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:pra:23.5:over,Jusuf Nurkic,pra,23.5,106,PASS,0.0146,0.2,23.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:pra:23.5:under,Jusuf Nurkic,pra,23.5,-137,PASS,-0.0781,0.2,23.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:rebounds:8.5:over,Jusuf Nurkic,rebounds,8.5,106,PASS,0.0146,0.2,8.5,0.5,,,UNKNOWN,,,,0,,0,,0
b0cd7d8d9d34eeb6:rebounds:8.5:under,Jusuf Nurkic,rebounds,8.5,-137,PASS,-0.0781,0.2,8.5,0.5,,,UNKNOWN,,,,0,,0,,0
179b8654e93bf924:rebounds:3.5:over,Cameron Johnson,rebounds,3.5,-165,OVER,0.186,0.6173,4.48,0.8086,,,UP,5.0,4.4,4.466666666666667,2,0.7,10,0.7333,15
179b8654e93bf924:rebounds:3.5:under,Cameron Johnson,rebounds,3.5,120,PASS,-0.2632,0.6173,4.48,0.1914,,,UP,5.0,4.4,4.466666666666667,0,,0,,0
eebbd3f8dcedbe8e:threes:3.5:over,Keyonte George,threes,3.5,130,PASS,0.0652,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
eebbd3f8dcedbe8e:threes:3.5:under,Keyonte George,threes,3.5,-169,PASS,-0.1283,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:assists:1.5:over,Tim Hardaway Jr,assists,1.5,-114,PASS,-0.0327,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:assists:1.5:under,Tim Hardaway Jr,assists,1.5,-117,PASS,-0.0392,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
179b8654e93bf924:assists:1.5:over,Cameron Johnson,assists,1.5,-275,OVER,0.0684,0.6034,2.35,0.8017,,,FLAT,2.4,2.5,2.6,3,0.8,10,0.7333,15
179b8654e93bf924:assists:1.5:under,Cameron Johnson,assists,1.5,192,PASS,-0.1442,0.6034,2.35,0.1983,,,FLAT,2.4,2.5,2.6,0,,0,,0
b1bff13b9c210da8:assists:1.5:over,Ace Bailey,assists,1.5,-173,PASS,0.0149,0.2972,1.88,0.6486,,,FLAT,2.0,1.7,1.7333333333333334,0,,0,,0
b1bff13b9c210da8:assists:1.5:under,Ace Bailey,assists,1.5,129,PASS,-0.0853,0.2972,1.88,0.3514,,,FLAT,2.0,1.7,1.7333333333333334,0,,0,,0
75f316b5b6d83f3f:assists:1.5:over,Bruce Brown,assists,1.5,-218,OVER,0.1546,0.6802,2.49,0.8401,,,FLAT,2.8,2.7,2.6,-1,0.5,10,0.6,15
75f316b5b6d83f3f:assists:1.5:under,Bruce Brown,assists,1.5,161,PASS,-0.2232,0.6802,2.49,0.1599,,,FLAT,2.8,2.7,2.6,0,,0,,0
920b4c0f03d8363f:assists:1.5:over,Svi Mykhailiuk,assists,1.5,-134,PASS,-0.0726,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:assists:1.5:under,Svi Mykhailiuk,assists,1.5,100,PASS,0.0,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:assists:1.5:over,Kyle Filipowski,assists,1.5,-182,PASS,-0.1454,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:assists:1.5:under,Kyle Filipowski,assists,1.5,135,PASS,0.0745,0.2,1.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:points:24.5:over,Jamal Murray,points,24.5,-130,PASS,-0.0652,0.2,24.5,0.5,,,UNKNOWN,,,,0,,0,,0
bfaa0573315cc3e9:points:24.5:under,Jamal Murray,points,24.5,-103,PASS,-0.0074,0.2,24.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:rebounds:2.5:over,Svi Mykhailiuk,rebounds,2.5,122,PASS,0.0495,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
920b4c0f03d8363f:rebounds:2.5:under,Svi Mykhailiuk,rebounds,2.5,-159,PASS,-0.1139,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:rebounds:3.5:over,Tim Hardaway Jr,rebounds,3.5,270,PASS,0.2297,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
83eecd7c0f1f6407:rebounds:3.5:under,Tim Hardaway Jr,rebounds,3.5,-400,PASS,-0.3,0.2,3.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:assists:2.5:over,Kyle Filipowski,assists,2.5,136,PASS,0.0763,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
1245618580f0afa4:assists:2.5:under,Kyle Filipowski,assists,2.5,-179,PASS,-0.1416,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
b1bff13b9c210da8:assists:2.5:over,Ace Bailey,assists,2.5,141,PASS,-0.1468,0.4638,1.88,0.2681,,,FLAT,2.0,1.7,1.7333333333333334,0,,0,,0
b1bff13b9c210da8:assists:2.5:under,Ace Bailey,assists,2.5,-185,UNDER,0.0828,0.4638,1.88,0.7319,,,FLAT,2.0,1.7,1.7333333333333334,-1,0.6,10,0.6,15
179b8654e93bf924:assists:2.5:over,Cameron Johnson,assists,2.5,102,PASS,-0.0556,0.2,2.35,0.4395,,,FLAT,2.4,2.5,2.6,0,,0,,0
179b8654e93bf924:assists:2.5:under,Cameron Johnson,assists,2.5,-132,PASS,-0.0084,0.2,2.35,0.5605,,,FLAT,2.4,2.5,2.6,0,,0,,0
75f316b5b6d83f3f:assists:2.5:over,Bruce Brown,assists,2.5,106,PASS,0.0125,0.2,2.49,0.4979,,,FLAT,2.8,2.7,2.6,0,,0,,0
75f316b5b6d83f3f:assists:2.5:under,Bruce Brown,assists,2.5,-137,PASS,-0.076,0.2,2.49,0.5021,,,FLAT,2.8,2.7,2.6,0,,0,,0
b1bff13b9c210da8:points:14.5:over,Ace Bailey,points,14.5,103,PASS,-0.3415,0.6977,11.53,0.1512,,,FLAT,12.2,11.6,12.0,0,,0,,0
b1bff13b9c210da8:points:14.5:under,Ace Bailey,points,14.5,-133,UNDER,0.278,0.6977,11.53,0.8488,,,FLAT,12.2,11.6,12.0,1,0.8,10,0.7333,15
230a681311fee4a4:pra:19.5:over,Isaiah Collier,pra,19.5,106,PASS,-0.0575,0.2,18.65,0.4279,,,UP,20.0,15.9,15.666666666666666,0,,0,,0
230a681311fee4a4:pra:19.5:under,Isaiah Collier,pra,19.5,-137,PASS,-0.006,0.2,18.65,0.5721,,,UP,20.0,15.9,15.666666666666666,0,,0,,0
230a681311fee4a4:rebounds:2.5:over,Isaiah Collier,rebounds,2.5,-102,PASS,-0.189,0.368,2.02,0.316,,,FLAT,2.0,1.4,1.6666666666666667,0,,0,,0
230a681311fee4a4:rebounds:2.5:under,Isaiah Collier,rebounds,2.5,-127,PASS,0.1245,0.368,2.02,0.684,,,FLAT,2.0,1.4,1.6666666666666667,0,,0,,0
83eecd7c0f1f6407:rebounds:2.5:over,Tim Hardaway Jr,rebounds,2.5,112,PASS,0.0283,0.2,2.5,0.5,,,UNKNOWN,,,,0,,0,,0
