prop_id,player_name,prop_type,line,odds,pick,edge,confidence,projection,probability,injury_status,injury_source,trend,avg_5,avg_10,avg_15,streak,hit_rate_10,samples_10,hit_rate_15,samples_15
56366070652c315d:assists:5.5:over,Derrick White,assists,5.5,114,PASS,0.0254,0.2,5.59,0.4927,,,DOWN,4.4,5.0,5.066666666666666,0,,0,,0
56366070652c315d:assists:5.5:under,Derrick White,assists,5.5,-152,PASS,-0.0959,0.2,5.59,0.5073,,,DOWN,4.4,5.0,5.066666666666666,0,,0,,0
d37bbae8653cdb2b:assists:4.5:over,T.J. McConnell,assists,4.5,-122,PASS,-0.0456,0.06,4.5,0.5039,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:assists:4.5:under,T.J. McConnell,assists,4.5,-109,PASS,-0.0255,0.06,4.5,0.4961,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:points:8.5:over,T.J. McConnell,points,8.5,-130,PASS,-0.0571,0.06,8.5,0.5081,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:points:8.5:under,T.J. McConnell,points,8.5,-103,PASS,-0.0155,0.06,8.5,0.4919,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
a168fb201860affc:points:17.5:over,Bennedict Mathurin,points,17.5,-115,PASS,-0.1715,0.2732,13.69,0.3634,,,DOWN,13.4,16.0,17.266666666666666,0,,0,,0
a168fb201860affc:points:17.5:under,Bennedict Mathurin,points,17.5,-115,PASS,0.1017,0.2732,13.69,0.6366,,,DOWN,13.4,16.0,17.266666666666666,0,,0,,0
c29cbd55ca2a2752:points:10.5:over,Neemias Queta,points,10.5,-130,PASS,-0.0361,0.16,10.7,0.5291,,,UNKNOWN,,,,0,,0,,0
c29cbd55ca2a2752:points:10.5:under,Neemias Queta,points,10.5,-104,PASS,-0.0389,0.16,10.7,0.4709,,,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:points:22.5:over,Pascal Siakam,points,22.5,-127,PASS,-0.0529,0.16,22.5,0.5066,,,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:points:22.5:under,Pascal Siakam,points,22.5,-105,PASS,-0.0188,0.16,22.5,0.4934,,,UNKNOWN,,,,0,,0,,0
54ada52701661023:points:15.5:over,Andrew Nembhard,points,15.5,-120,PASS,0.0765,0.2439,19.14,0.622,,,UP,18.2,16.6,17.533333333333335,0,,0,,0
54ada52701661023:points:15.5:under,Andrew Nembhard,points,15.5,-112,PASS,-0.1503,0.2439,19.14,0.378,,,UP,18.2,16.6,17.533333333333335,0,,0,,0
2c32eb67b1d23b03:points:6.5:over,Jordan Walsh,points,6.5,-125,PASS,-0.0502,0.06,6.5,0.5054,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
2c32eb67b1d23b03:points:6.5:under,Jordan Walsh,points,6.5,-107,PASS,-0.0223,0.06,6.5,0.4946,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
56366070652c315d:points:18.5:over,Derrick White,points,18.5,-115,OVER,0.1877,0.4453,25.39,0.7226,,,UP,23.4,23.1,20.666666666666668,-1,0.7,10,0.6,15
56366070652c315d:points:18.5:under,Derrick White,points,18.5,-115,PASS,-0.2575,0.4453,25.39,0.2774,,,UP,23.4,23.1,20.666666666666668,0,,0,,0
e3ae9d94a2714cb0:points:13.5:over,Anfernee Simons,points,13.5,-118,PASS,0.0053,0.2,14.19,0.5466,,,FLAT,11.4,11.6,11.866666666666667,0,,0,,0
e3ae9d94a2714cb0:points:13.5:under,Anfernee Simons,points,13.5,-113,PASS,-0.0771,0.2,14.19,0.4534,,,FLAT,11.4,11.6,11.866666666666667,0,,0,,0
a951bcf5a0035036:points:8.5:over,Jay Huff,points,8.5,-130,PASS,-0.0571,0.16,8.5,0.5081,,,UNKNOWN,,,,0,,0,,0
a951bcf5a0035036:points:8.5:under,Jay Huff,points,8.5,-103,PASS,-0.0155,0.16,8.5,0.4919,,,UNKNOWN,,,,0,,0,,0
18b51ba0144cbe14:points:5.5:over,Isaiah Jackson,points,5.5,-120,PASS,0.0455,0.2,6.79,0.5909,,,DOWN,5.2,6.9,7.133333333333334,0,,0,,0
18b51ba0144cbe14:points:5.5:under,Isaiah Jackson,points,5.5,-112,PASS,-0.1192,0.2,6.79,0.4091,,,DOWN,5.2,6.9,7.133333333333334,0,,0,,0
8266cd61c58c9517:points:18.5:over,Payton Pritchard,points,18.5,-114,PASS,-0.0123,0.16,18.86,0.5204,,,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:points:18.5:under,Payton Pritchard,points,18.5,-117,PASS,-0.0596,0.16,18.86,0.4796,,,UNKNOWN,,,,0,,0,,0
195708c325c4c735:points:29.5:over,Jaylen Brown,points,29.5,-122,PASS,-0.0243,0.06,30.08,0.5253,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:points:29.5:under,Jaylen Brown,points,29.5,-109,PASS,-0.0468,0.06,30.08,0.4747,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
a168fb201860affc:pra:25.5:over,Bennedict Mathurin,pra,25.5,-106,PASS,-0.184,0.3388,20.31,0.3306,,,DOWN,20.8,23.4,24.8,0,,0,,0
a168fb201860affc:pra:25.5:under,Bennedict Mathurin,pra,25.5,-122,PASS,0.1199,0.3388,20.31,0.6694,,,DOWN,20.8,23.4,24.8,0,,0,,0
2c32eb67b1d23b03:pra:14.5:over,Jordan Walsh,pra,14.5,-122,PASS,-0.0446,0.06,14.5,0.5049,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
2c32eb67b1d23b03:pra:14.5:under,Jordan Walsh,pra,14.5,-106,PASS,-0.0195,0.06,14.5,0.4951,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
56366070652c315d:pra:28.5:over,Derrick White,pra,28.5,-116,OVER,0.1667,0.4076,36.11,0.7038,,,UP,32.2,32.5,30.333333333333332,-1,0.7,10,0.6,15
56366070652c315d:pra:28.5:under,Derrick White,pra,28.5,-111,PASS,-0.2299,0.4076,36.11,0.2962,,,UP,32.2,32.5,30.333333333333332,0,,0,,0
e3ae9d94a2714cb0:pra:18.5:over,Anfernee Simons,pra,18.5,-108,PASS,-0.0114,0.2,18.72,0.5078,,,DOWN,14.8,15.3,16.333333333333332,0,,0,,0
e3ae9d94a2714cb0:pra:18.5:under,Anfernee Simons,pra,18.5,-122,PASS,-0.0574,0.2,18.72,0.4922,,,DOWN,14.8,15.3,16.333333333333332,0,,0,,0
c29cbd55ca2a2752:pra:22.5:over,Neemias Queta,pra,22.5,-109,PASS,-0.0033,0.16,22.94,0.5183,,,UNKNOWN,,,,0,,0,,0
c29cbd55ca2a2752:pra:22.5:under,Neemias Queta,pra,22.5,-119,PASS,-0.0616,0.16,22.94,0.4817,,,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:pra:16.5:over,T.J. McConnell,pra,16.5,-112,PASS,-0.0292,0.06,16.5,0.4991,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:pra:16.5:under,T.J. McConnell,pra,16.5,-115,PASS,-0.034,0.06,16.5,0.5009,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:pra:32.5:over,Pascal Siakam,pra,32.5,-115,PASS,-0.034,0.16,32.5,0.5009,,,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:pra:32.5:under,Pascal Siakam,pra,32.5,-112,PASS,-0.0292,0.16,32.5,0.4991,,,UNKNOWN,,,,0,,0,,0
195708c325c4c735:pra:42.5:over,Jaylen Brown,pra,42.5,-116,PASS,-0.0142,0.06,43.33,0.5229,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:pra:42.5:under,Jaylen Brown,pra,42.5,-111,PASS,-0.049,0.06,43.33,0.4771,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
54ada52701661023:pra:24.5:over,Andrew Nembhard,pra,24.5,-119,PASS,0.0902,0.2672,29.13,0.6336,,,UP,28.0,25.9,26.333333333333332,0,,0,,0
54ada52701661023:pra:24.5:under,Andrew Nembhard,pra,24.5,-109,PASS,-0.1551,0.2672,29.13,0.3664,,,UP,28.0,25.9,26.333333333333332,0,,0,,0
8266cd61c58c9517:pra:28.5:over,Payton Pritchard,pra,28.5,-114,PASS,-0.0114,0.16,29.06,0.5213,,,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:pra:28.5:under,Payton Pritchard,pra,28.5,-114,PASS,-0.054,0.16,29.06,0.4787,,,UNKNOWN,,,,0,,0,,0
a168fb201860affc:rebounds:5.5:over,Bennedict Mathurin,rebounds,5.5,-112,PASS,-0.1429,0.2291,4.79,0.3854,,,FLAT,5.4,5.1,5.333333333333333,0,,0,,0
a168fb201860affc:rebounds:5.5:under,Bennedict Mathurin,rebounds,5.5,-120,PASS,0.0691,0.2291,4.79,0.6146,,,FLAT,5.4,5.1,5.333333333333333,0,,0,,0
0149249a4eb6cf3f:rebounds:6.5:over,Pascal Siakam,rebounds,6.5,100,PASS,-0.0097,0.16,6.5,0.4903,,,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:rebounds:6.5:under,Pascal Siakam,rebounds,6.5,-132,PASS,-0.0593,0.16,6.5,0.5097,,,UNKNOWN,,,,0,,0,,0
18b51ba0144cbe14:rebounds:6.5:over,Isaiah Jackson,rebounds,6.5,118,PASS,0.1607,0.2387,8.39,0.6194,,,UP,8.6,6.8,6.133333333333334,0,,0,,0
18b51ba0144cbe14:rebounds:6.5:under,Isaiah Jackson,rebounds,6.5,-157,PASS,-0.2303,0.2387,8.39,0.3806,,,UP,8.6,6.8,6.133333333333334,0,,0,,0
d37bbae8653cdb2b:rebounds:2.5:over,T.J. McConnell,rebounds,2.5,-124,PASS,-0.0488,0.06,2.5,0.5048,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:rebounds:2.5:under,T.J. McConnell,rebounds,2.5,-108,PASS,-0.024,0.06,2.5,0.4952,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
54ada52701661023:rebounds:2.5:over,Andrew Nembhard,rebounds,2.5,-118,PASS,0.0381,0.2,2.89,0.5794,,,FLAT,3.0,2.9,2.533333333333333,0,,0,,0
54ada52701661023:rebounds:2.5:under,Andrew Nembhard,rebounds,2.5,-113,PASS,-0.1099,0.2,2.89,0.4206,,,FLAT,3.0,2.9,2.533333333333333,0,,0,,0
a951bcf5a0035036:rebounds:5.5:over,Jay Huff,rebounds,5.5,108,PASS,0.0041,0.16,5.5,0.4849,,,UNKNOWN,,,,0,,0,,0
a951bcf5a0035036:rebounds:5.5:under,Jay Huff,rebounds,5.5,-143,PASS,-0.0734,0.16,5.5,0.5151,,,UNKNOWN,,,,0,,0,,0
56366070652c315d:rebounds:4.5:over,Derrick White,rebounds,4.5,-121,PASS,0.0362,0.2,5.12,0.5837,,,FLAT,4.4,4.4,4.6,0,,0,,0
56366070652c315d:rebounds:4.5:under,Derrick White,rebounds,4.5,-110,PASS,-0.1075,0.2,5.12,0.4163,,,FLAT,4.4,4.4,4.6,0,,0,,0
2c32eb67b1d23b03:rebounds:6.5:over,Jordan Walsh,rebounds,6.5,118,PASS,0.0205,0.06,6.5,0.4792,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
2c32eb67b1d23b03:rebounds:6.5:under,Jordan Walsh,rebounds,6.5,-154,PASS,-0.0855,0.06,6.5,0.5208,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
c29cbd55ca2a2752:rebounds:9.5:over,Neemias Queta,rebounds,9.5,100,PASS,0.0117,0.16,9.69,0.5117,,,UNKNOWN,,,,0,,0,,0
c29cbd55ca2a2752:rebounds:9.5:under,Neemias Queta,rebounds,9.5,-132,PASS,-0.0806,0.16,9.69,0.4883,,,UNKNOWN,,,,0,,0,,0
195708c325c4c735:rebounds:6.5:over,Jaylen Brown,rebounds,6.5,-141,PASS,-0.0498,0.06,6.63,0.5353,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:rebounds:6.5:under,Jaylen Brown,rebounds,6.5,106,PASS,-0.0207,0.06,6.63,0.4647,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:rebounds:4.5:over,Payton Pritchard,rebounds,4.5,114,PASS,0.035,0.16,4.59,0.5023,,,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:rebounds:4.5:under,Payton Pritchard,rebounds,4.5,-152,PASS,-0.1055,0.16,4.59,0.4977,,,UNKNOWN,,,,0,,0,,0
a168fb201860affc:threes:2.5:over,Bennedict Mathurin,threes,2.5,138,PASS,-0.0803,0.3203,1.69,0.3398,,,DOWN,1.6,2.4,2.4,0,,0,,0
a168fb201860affc:threes:2.5:under,Bennedict Mathurin,threes,2.5,-190,PASS,0.005,0.3203,1.69,0.6602,,,DOWN,1.6,2.4,2.4,0,,0,,0
54ada52701661023:threes:1.5:over,Andrew Nembhard,threes,1.5,-110,PASS,0.088,0.2237,1.92,0.6118,,,FLAT,1.8,1.7,1.8666666666666667,0,,0,,0
54ada52701661023:threes:1.5:under,Andrew Nembhard,threes,1.5,-121,PASS,-0.1593,0.2237,1.92,0.3882,,,FLAT,1.8,1.7,1.8666666666666667,0,,0,,0
a951bcf5a0035036:threes:1.5:over,Jay Huff,threes,1.5,-141,PASS,-0.0711,0.16,1.5,0.514,,,UNKNOWN,,,,0,,0,,0
a951bcf5a0035036:threes:1.5:under,Jay Huff,threes,1.5,106,PASS,0.0006,0.16,1.5,0.486,,,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:threes:1.5:over,Pascal Siakam,threes,1.5,-125,PASS,-0.0498,0.16,1.5,0.5057,,,UNKNOWN,,,,0,,0,,0
0149249a4eb6cf3f:threes:1.5:under,Pascal Siakam,threes,1.5,-106,PASS,-0.0203,0.16,1.5,0.4943,,,UNKNOWN,,,,0,,0,,0
e3ae9d94a2714cb0:threes:2.5:over,Anfernee Simons,threes,2.5,135,PASS,-0.1034,0.3558,1.9,0.3221,,,FLAT,1.2,1.6,1.6666666666666667,0,,0,,0
e3ae9d94a2714cb0:threes:2.5:under,Anfernee Simons,threes,2.5,-182,PASS,0.0325,0.3558,1.9,0.6779,,,FLAT,1.2,1.6,1.6666666666666667,0,,0,,0
8266cd61c58c9517:threes:3.5:over,Payton Pritchard,threes,3.5,126,PASS,0.0504,0.16,3.57,0.4929,,,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:threes:3.5:under,Payton Pritchard,threes,3.5,-170,PASS,-0.1225,0.16,3.57,0.5071,,,UNKNOWN,,,,0,,0,,0
195708c325c4c735:threes:1.5:over,Jaylen Brown,threes,1.5,-170,PASS,-0.0953,0.06,1.53,0.5343,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:threes:1.5:under,Jaylen Brown,threes,1.5,126,PASS,0.0232,0.06,1.53,0.4657,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
56366070652c315d:threes:3.5:over,Derrick White,threes,3.5,-113,OVER,0.1873,0.4357,5.32,0.7178,,,UP,5.2,4.8,4.066666666666666,3,0.8,10,0.6,15
56366070652c315d:threes:3.5:under,Derrick White,threes,3.5,-118,PASS,-0.2591,0.4357,5.32,0.2822,,,UP,5.2,4.8,4.066666666666666,0,,0,,0
e3ae9d94a2714cb0:assists:2.5:over,Anfernee Simons,assists,2.5,-136,PASS,-0.1751,0.2,2.1,0.4012,,,DOWN,1.4,1.8,2.3333333333333335,0,,0,,0
e3ae9d94a2714cb0:assists:2.5:under,Anfernee Simons,assists,2.5,101,PASS,0.1013,0.2,2.1,0.5988,,,DOWN,1.4,1.8,2.3333333333333335,0,,0,,0
195708c325c4c735:points:30.5:over,Jaylen Brown,points,30.5,-102,PASS,0.0087,0.06,31.09,0.5137,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:points:30.5:under,Jaylen Brown,points,30.5,-127,PASS,-0.0731,0.06,31.09,0.4863,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
a951bcf5a0035036:points:9.5:over,Jay Huff,points,9.5,-105,PASS,-0.0177,0.16,9.5,0.4944,,,UNKNOWN,,,,0,,0,,0
a951bcf5a0035036:points:9.5:under,Jay Huff,points,9.5,-123,PASS,-0.046,0.16,9.5,0.5056,,,UNKNOWN,,,,0,,0,,0
a168fb201860affc:pra:24.5:over,Bennedict Mathurin,pra,24.5,-127,PASS,-0.1882,0.2575,20.31,0.3713,,,DOWN,20.8,23.4,24.8,0,,0,,0
a168fb201860affc:pra:24.5:under,Bennedict Mathurin,pra,24.5,-104,PASS,0.1189,0.2575,20.31,0.6287,,,DOWN,20.8,23.4,24.8,0,,0,,0
e3ae9d94a2714cb0:pra:19.5:over,Anfernee Simons,pra,19.5,-111,PASS,-0.0701,0.2,18.72,0.456,,,DOWN,14.8,15.3,16.333333333333332,0,,0,,0
e3ae9d94a2714cb0:pra:19.5:under,Anfernee Simons,pra,19.5,-116,PASS,0.007,0.2,18.72,0.544,,,DOWN,14.8,15.3,16.333333333333332,0,,0,,0
18b51ba0144cbe14:rebounds:5.5:over,Isaiah Jackson,rebounds,5.5,-148,OVER,0.1238,0.4411,8.39,0.7205,,,UP,8.6,6.8,6.133333333333334,-1,0.6,10,0.4667,15
18b51ba0144cbe14:rebounds:5.5:under,Isaiah Jackson,rebounds,5.5,112,PASS,-0.1922,0.4411,8.39,0.2795,,,UP,8.6,6.8,6.133333333333334,0,,0,,0
2c32eb67b1d23b03:rebounds:5.5:over,Jordan Walsh,rebounds,5.5,-145,PASS,-0.0759,0.06,5.5,0.5159,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
2c32eb67b1d23b03:rebounds:5.5:under,Jordan Walsh,rebounds,5.5,109,PASS,0.0056,0.06,5.5,0.4841,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
e3ae9d94a2714cb0:rebounds:2.5:over,Anfernee Simons,rebounds,2.5,-134,PASS,-0.0739,0.2,2.44,0.4987,,,FLAT,2.0,1.9,2.1333333333333333,0,,0,,0
e3ae9d94a2714cb0:rebounds:2.5:under,Anfernee Simons,rebounds,2.5,101,PASS,0.0038,0.2,2.44,0.5013,,,FLAT,2.0,1.9,2.1333333333333333,0,,0,,0
8266cd61c58c9517:threes:2.5:over,Payton Pritchard,threes,2.5,-171,PASS,-0.0901,0.16,2.55,0.5409,,,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:threes:2.5:under,Payton Pritchard,threes,2.5,129,PASS,0.0224,0.16,2.55,0.4591,,,UNKNOWN,,,,0,,0,,0
a168fb201860affc:assists:2.5:over,Bennedict Mathurin,assists,2.5,152,PASS,-0.107,0.4204,1.84,0.2898,,,FLAT,2.0,2.3,2.2,0,,0,,0
a168fb201860affc:assists:2.5:under,Bennedict Mathurin,assists,2.5,-200,UNDER,0.0435,0.4204,1.84,0.7102,,,FLAT,2.0,2.3,2.2,5,0.7,10,0.7333,15
56366070652c315d:points:19.5:over,Derrick White,points,19.5,106,PASS,0.1983,0.3675,25.39,0.6838,,,UP,23.4,23.1,20.666666666666668,0,,0,,0
56366070652c315d:points:19.5:under,Derrick White,points,19.5,-137,PASS,-0.2618,0.3675,25.39,0.3162,,,UP,23.4,23.1,20.666666666666668,0,,0,,0
8266cd61c58c9517:points:19.5:over,Payton Pritchard,points,19.5,109,PASS,0.0278,0.16,19.88,0.5063,,,UNKNOWN,,,,0,,0,,0
8266cd61c58c9517:points:19.5:under,Payton Pritchard,points,19.5,-141,PASS,-0.0914,0.16,19.88,0.4937,,,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:points:9.5:over,T.J. McConnell,points,9.5,109,PASS,0.0065,0.06,9.5,0.485,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:points:9.5:under,T.J. McConnell,points,9.5,-141,PASS,-0.07,0.06,9.5,0.515,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
e3ae9d94a2714cb0:points:14.5:over,Anfernee Simons,points,14.5,103,PASS,-0.024,0.2,14.19,0.4686,,,FLAT,11.4,11.6,11.866666666666667,0,,0,,0
e3ae9d94a2714cb0:points:14.5:under,Anfernee Simons,points,14.5,-133,PASS,-0.0394,0.2,14.19,0.5314,,,FLAT,11.4,11.6,11.866666666666667,0,,0,,0
a951bcf5a0035036:pra:16.5:over,Jay Huff,pra,16.5,-106,PASS,-0.0195,0.16,16.5,0.4951,,,UNKNOWN,,,,0,,0,,0
a951bcf5a0035036:pra:16.5:under,Jay Huff,pra,16.5,-122,PASS,-0.0446,0.16,16.5,0.5049,,,UNKNOWN,,,,0,,0,,0
2c32eb67b1d23b03:threes:0.5:over,Jordan Walsh,threes,0.5,-135,PASS,-0.0626,0.06,0.5,0.5119,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
2c32eb67b1d23b03:threes:0.5:under,Jordan Walsh,threes,0.5,104,PASS,-0.0021,0.06,0.5,0.4881,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:threes:2.5:over,Jaylen Brown,threes,2.5,158,PASS,0.0854,0.06,2.55,0.473,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
195708c325c4c735:threes:2.5:under,Jaylen Brown,threes,2.5,-208,PASS,-0.1483,0.06,2.55,0.527,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:threes:0.5:over,T.J. McConnell,threes,0.5,164,PASS,0.0781,0.06,0.5,0.4569,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
d37bbae8653cdb2b:threes:0.5:under,T.J. McConnell,threes,0.5,-217,PASS,-0.1414,0.06,0.5,0.5431,QUESTIONABLE,NBA Official Report,UNKNOWN,,,,0,,0,,0
a168fb201860affc:assists:1.5:over,Bennedict Mathurin,assists,1.5,-176,PASS,-0.0166,0.2422,1.84,0.6211,,,FLAT,2.0,2.3,2.2,0,,0,,0
a168fb201860affc:assists:1.5:under,Bennedict Mathurin,assists,1.5,130,PASS,-0.0559,0.2422,1.84,0.3789,,,FLAT,2.0,2.3,2.2,0,,0,,0
75bb0beb4aef286b:assists:2.5:over,Naji Marshall,assists,2.5,-142,PASS,-0.051,0.16,2.58,0.5358,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:assists:2.5:under,Naji Marshall,assists,2.5,108,PASS,-0.0166,0.16,2.58,0.4642,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:assists:2.5:over,Jeremiah Fears,assists,2.5,-103,PASS,-0.0147,0.16,2.5,0.4927,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:assists:2.5:under,Jeremiah Fears,assists,2.5,-127,PASS,-0.0521,0.16,2.5,0.5073,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:assists:3.5:over,Zion Williamson,assists,3.5,-127,PASS,-0.072,0.16,3.43,0.4875,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:assists:3.5:under,Zion Williamson,assists,3.5,-103,PASS,0.0051,0.16,3.43,0.5125,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:assists:3.5:over,Anthony Davis,assists,3.5,128,PASS,-0.0266,0.2,3.12,0.412,,,FLAT,3.0,3.1,3.0,0,,0,,0
d1991c3f6dd1389a:assists:3.5:under,Anthony Davis,assists,3.5,-169,PASS,-0.0403,0.2,3.12,0.588,,,FLAT,3.0,3.1,3.0,0,,0,,0
08937c7231a9a619:assists:3.5:over,Cooper Flagg,assists,3.5,-118,PASS,0.0943,0.1712,5.04,0.6356,QUESTIONABLE,NBA Official Report,UP,4.8,4.3,3.933333333333333,0,,0,,0
08937c7231a9a619:assists:3.5:under,Cooper Flagg,assists,3.5,-112,PASS,-0.1639,0.1712,5.04,0.3644,QUESTIONABLE,NBA Official Report,UP,4.8,4.3,3.933333333333333,0,,0,,0
f7e5f5c37ffec5f7:assists:2.5:over,Trey Murphy III,assists,2.5,-139,PASS,-0.0822,0.16,2.45,0.4994,,,UNKNOWN,,,,0,,0,,0
f7e5f5c37ffec5f7:assists:2.5:under,Trey Murphy III,assists,2.5,106,PASS,0.0152,0.16,2.45,0.5006,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:assists:3.5:over,Derik Queen,assists,3.5,-150,PASS,0.0922,0.3844,5.27,0.6922,,,UP,5.8,4.8,5.266666666666667,0,,0,,0
edd43e3a6b6d2de3:assists:3.5:under,Derik Queen,assists,3.5,115,PASS,-0.1573,0.3844,5.27,0.3078,,,UP,5.8,4.8,5.266666666666667,0,,0,,0
ed12b766ab682805:assists:3.5:over,Jordan Poole,assists,3.5,114,PASS,-0.006,0.16,3.43,0.4613,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:assists:3.5:under,Jordan Poole,assists,3.5,-151,PASS,-0.0629,0.16,3.43,0.5387,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:assists:2.5:over,P.J. Washington,assists,2.5,141,PASS,0.0726,0.16,2.58,0.4875,,,UNKNOWN,,,,0,,0,,0
7c0a71dba5efab2c:assists:2.5:under,P.J. Washington,assists,2.5,-188,PASS,-0.1403,0.16,2.58,0.5125,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:points:15.5:over,Jordan Poole,points,15.5,-104,PASS,-0.0386,0.16,15.19,0.4713,,,UNKNOWN,,,,0,,0,,0
ed12b766ab682805:points:15.5:under,Jordan Poole,points,15.5,-122,PASS,-0.0208,0.16,15.19,0.5287,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:points:19.5:over,Zion Williamson,points,19.5,-117,PASS,-0.0598,0.16,19.1,0.4794,,,UNKNOWN,,,,0,,0,,0
be195dd4a64cb831:points:19.5:under,Zion Williamson,points,19.5,-109,PASS,-0.0009,0.16,19.1,0.5206,,,UNKNOWN,,,,0,,0,,0
edd43e3a6b6d2de3:points:12.5:over,Derik Queen,points,12.5,-119,PASS,0.0714,0.2295,16.22,0.6148,,,UP,17.4,14.3,15.4,0,,0,,0
edd43e3a6b6d2de3:points:12.5:under,Derik Queen,points,12.5,-107,PASS,-0.1317,0.2295,16.22,0.3852,,,UP,17.4,14.3,15.4,0,,0,,0
56921d9666b86a8e:points:12.5:over,Jeremiah Fears,points,12.5,-115,PASS,-0.0349,0.16,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
56921d9666b86a8e:points:12.5:under,Jeremiah Fears,points,12.5,-115,PASS,-0.0349,0.16,12.5,0.5,,,UNKNOWN,,,,0,,0,,0
d1991c3f6dd1389a:points:24.5:over,Anthony Davis,points,24.5,-104,PASS,-0.134,0.2484,20.0,0.3758,,,DOWN,18.8,18.5,19.923076923076923,0,,0,,0
d1991c3f6dd1389a:points:24.5:under,Anthony Davis,points,24.5,-122,PASS,0.0746,0.2484,20.0,0.6242,,,DOWN,18.8,18.5,19.923076923076923,0,,0,,0
75bb0beb4aef286b:points:13.5:over,Naji Marshall,points,13.5,-105,PASS,0.0153,0.16,13.91,0.5275,,,UNKNOWN,,,,0,,0,,0
75bb0beb4aef286b:points:13.5:under,Naji Marshall,points,13.5,-121,PASS,-0.075,0.16,13.91,0.4725,,,UNKNOWN,,,,0,,0,,0
