player_name,prop_type,line,date,pick,edge,confidence,projection,probability,model_probability,odds,actual,result,source
Aaron Nesmith,assists,1.5,2024-10-23,PASS,-0.0084,0.16,1.5,0.4588,0.5,114,0.0,,nba_historical_cache
Aaron Nesmith,points,10.5,2024-10-23,PASS,-0.0413,0.16,10.5,0.5142,0.5,-125,7.0,,nba_historical_cache
Aaron Nesmith,pra,16.5,2024-10-23,PASS,-0.0384,0.16,16.5,0.5071,0.5,-120,9.0,,nba_historical_cache
Aaron Nesmith,rebounds,4.5,2024-10-23,PASS,-0.0046,0.16,4.5,0.4499,0.5,120,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0597,0.16,1.5,0.5557,0.5,-160,1.0,,nba_historical_cache
Aaron Nesmith,points,10.5,2024-10-23,PASS,-0.0139,0.16,10.5,0.4763,0.5,104,7.0,,nba_historical_cache
Aaron Nesmith,rebounds,4.5,2024-10-23,PASS,0.0086,0.16,4.5,0.4323,0.5,136,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0421,0.16,1.5,0.5232,0.5,-130,1.0,,nba_historical_cache
Aaron Nesmith,points,10.5,2024-10-23,PASS,-0.0214,0.16,10.5,0.4786,0.5,100,7.0,,nba_historical_cache
Aaron Nesmith,rebounds,4.5,2024-10-23,PASS,0.0011,0.16,4.5,0.4359,0.5,130,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0539,0.16,1.5,0.5379,0.5,-145,1.0,,nba_historical_cache
Aaron Nesmith,assists,1.5,2024-10-23,PASS,-0.0154,0.16,1.5,0.4563,0.5,112,0.0,,nba_historical_cache
Aaron Nesmith,points,9.5,2024-10-23,PASS,-0.0485,0.16,9.5,0.5186,0.5,-131,7.0,,nba_historical_cache
Aaron Nesmith,pra,15.5,2024-10-23,PASS,-0.0406,0.16,15.5,0.5028,0.5,-119,9.0,,nba_historical_cache
Aaron Nesmith,rebounds,4.5,2024-10-23,PASS,-0.011,0.16,4.5,0.4477,0.5,118,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0485,0.16,1.5,0.5186,0.5,-131,1.0,,nba_historical_cache
Aaron Nesmith,points,10.5,2024-10-23,PASS,-0.0287,0.16,10.5,0.4928,0.5,-109,7.0,,nba_historical_cache
Aaron Nesmith,pra,15.5,2024-10-23,PASS,-0.0334,0.16,15.5,0.5036,0.5,-116,9.0,,nba_historical_cache
Aaron Nesmith,rebounds,3.5,2024-10-23,PASS,-0.0584,0.16,3.5,0.5509,0.5,-156,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0476,0.16,1.5,0.5305,0.5,-137,1.0,,nba_historical_cache
Aaron Nesmith,assists,1.5,2024-10-23,PASS,-0.0094,0.16,1.5,0.4557,0.5,115,0.0,,nba_historical_cache
Aaron Nesmith,points,9.5,2024-10-23,PASS,-0.0502,0.16,9.5,0.5243,0.5,-135,7.0,,nba_historical_cache
Aaron Nesmith,pra,15.5,2024-10-23,PASS,-0.0384,0.16,15.5,0.5071,0.5,-120,9.0,,nba_historical_cache
Aaron Nesmith,rebounds,4.5,2024-10-23,PASS,-0.0072,0.16,4.5,0.4474,0.5,120,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0502,0.16,1.5,0.5243,0.5,-135,1.0,,nba_historical_cache
Aaron Nesmith,points,8.5,2024-10-23,PASS,-0.099,0.16,8.5,0.598,0.5,-230,7.0,,nba_historical_cache
Aaron Nesmith,rebounds,3.5,2024-10-23,PASS,-0.0773,0.16,3.5,0.5779,0.5,-190,2.0,,nba_historical_cache
Aaron Nesmith,threes,1.5,2024-10-23,PASS,-0.0429,0.16,1.5,0.5126,0.5,-125,1.0,,nba_historical_cache
Andrew Nembhard,assists,3.5,2024-10-23,PASS,-0.0479,0.16,3.5,0.5354,0.5,-140,7.0,,nba_historical_cache
Andrew Nembhard,points,9.5,2024-10-23,PASS,-0.0438,0.16,9.5,0.5214,0.5,-130,8.0,,nba_historical_cache
Andrew Nembhard,pra,16.5,2024-10-23,PASS,-0.0413,0.16,16.5,0.5142,0.5,-125,17.0,,nba_historical_cache
Andrew Nembhard,rebounds,2.5,2024-10-23,PASS,-0.0479,0.16,2.5,0.5354,0.5,-140,2.0,,nba_historical_cache
Andrew Nembhard,threes,1.5,2024-10-23,PASS,0.0247,0.16,1.5,0.3951,0.5,170,0.0,,nba_historical_cache
Andrew Nembhard,assists,3.5,2024-10-23,PASS,-0.032,0.16,3.5,0.5135,0.5,-120,7.0,,nba_historical_cache
Andrew Nembhard,points,9.5,2024-10-23,PASS,-0.0273,0.16,9.5,0.5076,0.5,-115,8.0,,nba_historical_cache
Andrew Nembhard,threes,1.5,2024-10-23,PASS,0.0331,0.16,1.5,0.3779,0.5,190,0.0,,nba_historical_cache
Andrew Nembhard,assists,3.5,2024-10-23,PASS,-0.0459,0.16,3.5,0.5286,0.5,-135,7.0,,nba_historical_cache
Andrew Nembhard,points,9.5,2024-10-23,PASS,-0.0384,0.16,9.5,0.5071,0.5,-120,8.0,,nba_historical_cache
Andrew Nembhard,threes,1.5,2024-10-23,PASS,0.0314,0.16,1.5,0.3762,0.5,190,0.0,,nba_historical_cache
Andrew Nembhard,assists,4.5,2024-10-23,PASS,-0.005,0.16,4.5,0.4375,0.5,126,7.0,,nba_historical_cache
Andrew Nembhard,points,9.5,2024-10-23,PASS,-0.0284,0.16,9.5,0.4814,0.5,-104,8.0,,nba_historical_cache
Andrew Nembhard,pra,16.5,2024-10-23,PASS,-0.0259,0.16,16.5,0.4766,0.5,-101,17.0,,nba_historical_cache
Andrew Nembhard,rebounds,2.5,2024-10-23,PASS,-0.0376,0.16,2.5,0.4972,0.5,-115,2.0,,nba_historical_cache
Andrew Nembhard,threes,0.5,2024-10-23,PASS,-0.0792,0.16,0.5,0.5748,0.5,-189,0.0,,nba_historical_cache
Andrew Nembhard,assists,3.5,2024-10-23,PASS,-0.0459,0.16,3.5,0.5286,0.5,-135,7.0,,nba_historical_cache
Andrew Nembhard,points,9.5,2024-10-23,PASS,-0.0355,0.16,9.5,0.5057,0.5,-118,8.0,,nba_historical_cache
Andrew Nembhard,pra,16.5,2024-10-23,PASS,-0.0327,0.16,16.5,0.5,0.5,-114,17.0,,nba_historical_cache
Andrew Nembhard,rebounds,2.5,2024-10-23,PASS,-0.0261,0.16,2.5,0.4885,0.5,-106,2.0,,nba_historical_cache
Andrew Nembhard,threes,1.5,2024-10-23,PASS,0.025,0.16,1.5,0.39,0.5,174,0.0,,nba_historical_cache
Andrew Nembhard,assists,4.5,2024-10-23,PASS,-0.0165,0.16,4.5,0.4597,0.5,110,7.0,,nba_historical_cache
Andrew Nembhard,points,10.5,2024-10-23,PASS,-0.0384,0.16,10.5,0.5071,0.5,-120,8.0,,nba_historical_cache
Andrew Nembhard,pra,17.5,2024-10-23,PASS,-0.0384,0.16,17.5,0.5071,0.5,-120,17.0,,nba_historical_cache
Andrew Nembhard,rebounds,2.5,2024-10-23,PASS,-0.0383,0.16,2.5,0.4966,0.5,-115,2.0,,nba_historical_cache
Andrew Nembhard,threes,0.5,2024-10-23,PASS,-0.0773,0.16,0.5,0.5779,0.5,-190,0.0,,nba_historical_cache
Andrew Nembhard,assists,3.5,2024-10-23,PASS,-0.0574,0.16,3.5,0.5393,0.5,-148,7.0,,nba_historical_cache
Andrew Nembhard,points,7.5,2024-10-23,PASS,-0.1277,0.16,7.5,0.6313,0.5,-315,8.0,,nba_historical_cache
Andrew Nembhard,threes,0.5,2024-10-23,PASS,-0.1046,0.16,0.5,0.6287,0.5,-275,0.0,,nba_historical_cache
Bennedict Mathurin,assists,1.5,2024-10-23,PASS,-0.0164,0.16,1.5,0.4714,0.5,105,1.0,,nba_historical_cache
Bennedict Mathurin,points,12.5,2024-10-23,PASS,-0.0384,0.16,12.5,0.5071,0.5,-120,19.0,,nba_historical_cache
Bennedict Mathurin,pra,17.5,2024-10-23,PASS,-0.0349,0.16,17.5,0.5,0.5,-115,26.0,,nba_historical_cache
Bennedict Mathurin,rebounds,3.5,2024-10-23,PASS,-0.0046,0.16,3.5,0.4499,0.5,120,6.0,,nba_historical_cache
Bennedict Mathurin,threes,1.5,2024-10-23,PASS,0.0027,0.16,1.5,0.4374,0.5,130,2.0,,nba_historical_cache
Bennedict Mathurin,points,12.5,2024-10-23,PASS,-0.033,0.16,12.5,0.5165,0.5,-122,19.0,,nba_historical_cache
Bennedict Mathurin,rebounds,3.5,2024-10-23,PASS,-0.0184,0.16,3.5,0.4865,0.5,-102,6.0,,nba_historical_cache
Bennedict Mathurin,threes,1.5,2024-10-23,PASS,-0.0005,0.16,1.5,0.442,0.5,126,2.0,,nba_historical_cache
Bennedict Mathurin,points,12.5,2024-10-23,PASS,-0.0459,0.16,12.5,0.5286,0.5,-135,19.0,,nba_historical_cache
Bennedict Mathurin,rebounds,3.5,2024-10-23,PASS,-0.0164,0.16,3.5,0.4714,0.5,105,6.0,,nba_historical_cache
Bennedict Mathurin,threes,1.5,2024-10-23,PASS,0.0011,0.16,1.5,0.4359,0.5,130,2.0,,nba_historical_cache
Bennedict Mathurin,assists,1.5,2024-10-23,PASS,-0.0216,0.16,1.5,0.4686,0.5,104,1.0,,nba_historical_cache
Bennedict Mathurin,points,12.5,2024-10-23,PASS,-0.0433,0.16,12.5,0.5083,0.5,-123,19.0,,nba_historical_cache
Bennedict Mathurin,pra,17.5,2024-10-23,PASS,-0.0406,0.16,17.5,0.5028,0.5,-119,26.0,,nba_historical_cache
Bennedict Mathurin,rebounds,3.5,2024-10-23,PASS,-0.0323,0.16,3.5,0.4869,0.5,-108,6.0,,nba_historical_cache
Bennedict Mathurin,threes,1.5,2024-10-23,PASS,-0.011,0.16,1.5,0.4477,0.5,118,2.0,,nba_historical_cache
Bennedict Mathurin,points,12.5,2024-10-23,PASS,-0.0415,0.16,12.5,0.5179,0.5,-127,19.0,,nba_historical_cache
Bennedict Mathurin,pra,17.5,2024-10-23,PASS,-0.0279,0.16,17.5,0.4914,0.5,-108,26.0,,nba_historical_cache
Bennedict Mathurin,rebounds,3.5,2024-10-23,PASS,-0.0183,0.16,3.5,0.4743,0.5,103,6.0,,nba_historical_cache
Bennedict Mathurin,threes,1.5,2024-10-23,PASS,0.005,0.16,1.5,0.4305,0.5,135,2.0,,nba_historical_cache
Bennedict Mathurin,assists,1.5,2024-10-23,PASS,-0.0243,0.16,1.5,0.4757,0.5,100,1.0,,nba_historical_cache
Bennedict Mathurin,points,12.5,2024-10-23,PASS,-0.0214,0.16,12.5,0.4786,0.5,100,19.0,,nba_historical_cache
Bennedict Mathurin,pra,17.5,2024-10-23,PASS,-0.0309,0.16,17.5,0.4929,0.5,-110,26.0,,nba_historical_cache
Bennedict Mathurin,rebounds,3.5,2024-10-23,PASS,-0.0294,0.16,3.5,0.4828,0.5,-105,6.0,,nba_historical_cache
Bennedict Mathurin,threes,1.5,2024-10-23,PASS,-0.0009,0.16,1.5,0.4435,0.5,125,2.0,,nba_historical_cache
Cade Cunningham,assists,7.5,2024-10-23,PASS,-0.0384,0.16,7.5,0.5071,0.5,-120,8.0,,nba_historical_cache
Cade Cunningham,points,24.5,2024-10-23,PASS,-0.0309,0.16,24.5,0.4929,0.5,-110,28.0,,nba_historical_cache
Cade Cunningham,pra,36.5,2024-10-23,PASS,-0.0413,0.16,36.5,0.5142,0.5,-125,41.0,,nba_historical_cache
Cade Cunningham,rebounds,4.5,2024-10-23,PASS,-0.0349,0.16,4.5,0.5,0.5,-115,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.0479,0.16,1.5,0.5354,0.5,-140,2.0,,nba_historical_cache
Cade Cunningham,assists,7.5,2024-10-23,PASS,-0.0308,0.16,7.5,0.5105,0.5,-118,8.0,,nba_historical_cache
Cade Cunningham,points,24.5,2024-10-23,PASS,-0.0253,0.16,24.5,0.503,0.5,-112,28.0,,nba_historical_cache
Cade Cunningham,pra,37.5,2024-10-23,PASS,-0.0305,0.16,37.5,0.5,0.5,-113,41.0,,nba_historical_cache
Cade Cunningham,rebounds,4.5,2024-10-23,PASS,-0.0206,0.16,4.5,0.4939,0.5,-106,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.0421,0.16,1.5,0.5232,0.5,-130,2.0,,nba_historical_cache
Cade Cunningham,assists,7.5,2024-10-23,PASS,-0.0459,0.16,7.5,0.5286,0.5,-135,8.0,,nba_historical_cache
Cade Cunningham,points,24.5,2024-10-23,PASS,-0.0349,0.16,24.5,0.5,0.5,-115,28.0,,nba_historical_cache
Cade Cunningham,pra,37.5,2024-10-23,PASS,-0.0349,0.16,37.5,0.5,0.5,-115,41.0,,nba_historical_cache
Cade Cunningham,rebounds,4.5,2024-10-23,PASS,-0.0309,0.16,4.5,0.4929,0.5,-110,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.0459,0.16,1.5,0.5286,0.5,-135,2.0,,nba_historical_cache
Cade Cunningham,assists,8.5,2024-10-23,PASS,-0.0154,0.16,8.5,0.4563,0.5,112,8.0,,nba_historical_cache
Cade Cunningham,points,24.5,2024-10-23,PASS,-0.0392,0.16,24.5,0.5,0.5,-117,28.0,,nba_historical_cache
Cade Cunningham,pra,37.5,2024-10-23,PASS,-0.0433,0.16,37.5,0.5083,0.5,-123,41.0,,nba_historical_cache
Cade Cunningham,rebounds,4.5,2024-10-23,PASS,-0.0445,0.16,4.5,0.5111,0.5,-125,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.0511,0.16,1.5,0.5234,0.5,-135,2.0,,nba_historical_cache
Cade Cunningham,assists,7.5,2024-10-23,PASS,-0.0386,0.16,7.5,0.513,0.5,-123,8.0,,nba_historical_cache
Cade Cunningham,points,24.5,2024-10-23,PASS,-0.0305,0.16,24.5,0.4978,0.5,-112,28.0,,nba_historical_cache
Cade Cunningham,pra,36.5,2024-10-23,PASS,-0.0355,0.16,36.5,0.5057,0.5,-118,41.0,,nba_historical_cache
Cade Cunningham,rebounds,4.5,2024-10-23,PASS,-0.0305,0.16,4.5,0.4978,0.5,-112,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.0492,0.16,1.5,0.5324,0.5,-139,2.0,,nba_historical_cache
Cade Cunningham,assists,8.5,2024-10-23,PASS,-0.0215,0.16,8.5,0.4663,0.5,105,8.0,,nba_historical_cache
Cade Cunningham,points,24.5,2024-10-23,PASS,-0.0309,0.16,24.5,0.4929,0.5,-110,28.0,,nba_historical_cache
Cade Cunningham,pra,37.5,2024-10-23,PASS,-0.0384,0.16,37.5,0.5071,0.5,-120,41.0,,nba_historical_cache
Cade Cunningham,rebounds,4.5,2024-10-23,PASS,-0.0384,0.16,4.5,0.5071,0.5,-120,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.0597,0.16,1.5,0.5403,0.5,-150,2.0,,nba_historical_cache
Cade Cunningham,assists,8.5,2024-10-23,PASS,-0.0013,0.16,8.5,0.4334,0.5,130,8.0,,nba_historical_cache
Cade Cunningham,points,25.5,2024-10-23,PASS,-0.0155,0.16,25.5,0.4607,0.5,110,28.0,,nba_historical_cache
Cade Cunningham,pra,33.5,2024-10-23,PASS,-0.1063,0.16,33.5,0.608,0.5,-250,41.0,,nba_historical_cache
Cade Cunningham,rebounds,5.5,2024-10-23,PASS,0.0271,0.16,5.5,0.3842,0.5,180,5.0,,nba_historical_cache
Cade Cunningham,threes,1.5,2024-10-23,PASS,-0.044,0.16,1.5,0.5154,0.5,-127,2.0,,nba_historical_cache
Jaden Ivey,assists,4.5,2024-10-23,PASS,-0.0349,0.16,4.5,0.5,0.5,-115,4.0,,nba_historical_cache
Jaden Ivey,points,16.5,2024-10-23,PASS,-0.0349,0.16,16.5,0.5,0.5,-115,17.0,,nba_historical_cache
Jaden Ivey,pra,24.5,2024-10-23,PASS,-0.0349,0.16,24.5,0.5,0.5,-115,26.0,,nba_historical_cache
Jaden Ivey,rebounds,3.5,2024-10-23,PASS,-0.0046,0.16,3.5,0.4499,0.5,120,5.0,,nba_historical_cache
Jaden Ivey,assists,4.5,2024-10-23,PASS,-0.0253,0.16,4.5,0.503,0.5,-112,4.0,,nba_historical_cache
Jaden Ivey,points,16.5,2024-10-23,PASS,-0.0206,0.16,16.5,0.4939,0.5,-106,17.0,,nba_historical_cache
Jaden Ivey,pra,24.5,2024-10-23,PASS,-0.032,0.16,24.5,0.5029,0.5,-115,26.0,,nba_historical_cache
Jaden Ivey,rebounds,3.5,2024-10-23,PASS,-0.0084,0.16,3.5,0.4678,0.5,110,5.0,,nba_historical_cache
Jaden Ivey,assists,4.5,2024-10-23,PASS,-0.0349,0.16,4.5,0.5,0.5,-115,4.0,,nba_historical_cache
Jaden Ivey,points,16.5,2024-10-23,PASS,-0.0413,0.16,16.5,0.5142,0.5,-125,17.0,,nba_historical_cache
Jaden Ivey,pra,24.5,2024-10-23,PASS,-0.0459,0.16,24.5,0.5286,0.5,-135,26.0,,nba_historical_cache
Jaden Ivey,rebounds,3.5,2024-10-23,PASS,-0.0141,0.16,3.5,0.4621,0.5,110,5.0,,nba_historical_cache
Jaden Ivey,threes,1.5,2024-10-23,PASS,-0.0264,0.16,1.5,0.4858,0.5,-105,0.0,,nba_historical_cache
Jaden Ivey,assists,4.5,2024-10-23,PASS,-0.0253,0.16,4.5,0.4747,0.5,100,4.0,,nba_historical_cache
Jaden Ivey,points,15.5,2024-10-23,PASS,-0.0591,0.16,15.5,0.5377,0.5,-148,17.0,,nba_historical_cache
Jaden Ivey,pra,23.5,2024-10-23,PASS,-0.0323,0.16,23.5,0.4869,0.5,-108,26.0,,nba_historical_cache
Jaden Ivey,rebounds,2.5,2024-10-23,PASS,-0.0725,0.16,2.5,0.5625,0.5,-174,5.0,,nba_historical_cache
Jaden Ivey,threes,1.5,2024-10-23,PASS,-0.0502,0.16,1.5,0.5206,0.5,-133,0.0,,nba_historical_cache
Jaden Ivey,assists,4.5,2024-10-23,PASS,-0.0183,0.16,4.5,0.4743,0.5,103,4.0,,nba_historical_cache
Jaden Ivey,points,16.5,2024-10-23,PASS,-0.042,0.16,16.5,0.5194,0.5,-128,17.0,,nba_historical_cache
Jaden Ivey,pra,24.5,2024-10-23,PASS,-0.0279,0.16,24.5,0.4914,0.5,-108,26.0,,nba_historical_cache
Jaden Ivey,rebounds,3.5,2024-10-23,PASS,-0.0055,0.16,3.5,0.4491,0.5,120,5.0,,nba_historical_cache
Jaden Ivey,threes,1.5,2024-10-23,PASS,-0.0459,0.16,1.5,0.5286,0.5,-135,0.0,,nba_historical_cache
Jaden Ivey,assists,4.5,2024-10-23,PASS,-0.0165,0.16,4.5,0.4597,0.5,110,4.0,,nba_historical_cache
Jaden Ivey,points,15.5,2024-10-23,PASS,-0.0413,0.16,15.5,0.5142,0.5,-125,17.0,,nba_historical_cache
Jaden Ivey,pra,23.5,2024-10-23,PASS,-0.0349,0.16,23.5,0.5,0.5,-115,26.0,,nba_historical_cache
Jaden Ivey,rebounds,2.5,2024-10-23,PASS,-0.0642,0.16,2.5,0.5584,0.5,-165,5.0,,nba_historical_cache
Jaden Ivey,threes,1.5,2024-10-23,PASS,-0.0502,0.16,1.5,0.5243,0.5,-135,0.0,,nba_historical_cache
Jaden Ivey,assists,5.5,2024-10-23,PASS,0.0215,0.16,5.5,0.3919,0.5,170,4.0,,nba_historical_cache
Jaden Ivey,points,12.5,2024-10-23,PASS,-0.1251,0.16,12.5,0.6339,0.5,-315,17.0,,nba_historical_cache
Jaden Ivey,pra,25.5,2024-10-23,PASS,-0.0047,0.16,25.5,0.4339,0.5,128,26.0,,nba_historical_cache
Jaden Ivey,rebounds,3.5,2024-10-23,PASS,-0.0136,0.16,3.5,0.4581,0.5,112,5.0,,nba_historical_cache
Jaden Ivey,threes,1.5,2024-10-23,PASS,-0.0463,0.16,1.5,0.5189,0.5,-130,0.0,,nba_historical_cache
Jalen Duren,assists,2.5,2024-10-23,PASS,0.0027,0.16,2.5,0.4374,0.5,130,4.0,,nba_historical_cache
Jalen Duren,points,13.5,2024-10-23,PASS,-0.0438,0.16,13.5,0.5214,0.5,-130,13.0,,nba_historical_cache
Jalen Duren,pra,27.5,2024-10-23,PASS,-0.0384,0.16,27.5,0.5071,0.5,-120,30.0,,nba_historical_cache
Jalen Duren,rebounds,11.5,2024-10-23,PASS,-0.0309,0.16,11.5,0.4929,0.5,-110,13.0,,nba_historical_cache
Jalen Duren,points,13.5,2024-10-23,PASS,-0.032,0.16,13.5,0.5135,0.5,-120,13.0,,nba_historical_cache
Jalen Duren,pra,27.5,2024-10-23,PASS,-0.0353,0.16,27.5,0.5102,0.5,-120,30.0,,nba_historical_cache
Jalen Duren,rebounds,11.5,2024-10-23,PASS,-0.0203,0.16,11.5,0.4895,0.5,-104,13.0,,nba_historical_cache
Jalen Duren,points,13.5,2024-10-23,PASS,-0.0413,0.16,13.5,0.5142,0.5,-125,13.0,,nba_historical_cache
Jalen Duren,pra,27.5,2024-10-23,PASS,-0.0459,0.16,27.5,0.5286,0.5,-135,30.0,,nba_historical_cache
Jalen Duren,rebounds,11.5,2024-10-23,PASS,-0.0264,0.16,11.5,0.4858,0.5,-105,13.0,,nba_historical_cache
Jalen Duren,assists,2.5,2024-10-23,PASS,0.0032,0.16,2.5,0.4216,0.5,139,4.0,,nba_historical_cache
Jalen Duren,points,13.5,2024-10-23,PASS,-0.0527,0.16,13.5,0.5253,0.5,-137,13.0,,nba_historical_cache
Jalen Duren,pra,27.5,2024-10-23,PASS,-0.0445,0.16,27.5,0.5111,0.5,-125,30.0,,nba_historical_cache
Jalen Duren,rebounds,11.5,2024-10-23,PASS,-0.0304,0.16,11.5,0.4842,0.5,-106,13.0,,nba_historical_cache
Jalen Duren,assists,2.5,2024-10-23,PASS,0.0015,0.16,2.5,0.4363,0.5,130,4.0,,nba_historical_cache
Jalen Duren,points,13.5,2024-10-23,PASS,-0.042,0.16,13.5,0.5194,0.5,-128,13.0,,nba_historical_cache
Jalen Duren,pra,28.5,2024-10-23,PASS,-0.0296,0.16,28.5,0.4943,0.5,-110,30.0,,nba_historical_cache
Jalen Duren,rebounds,11.5,2024-10-23,PASS,-0.0252,0.16,11.5,0.487,0.5,-105,13.0,,nba_historical_cache
Jalen Duren,assists,2.5,2024-10-23,PASS,-0.0006,0.16,2.5,0.4341,0.5,130,4.0,,nba_historical_cache
Jalen Duren,points,13.5,2024-10-23,PASS,-0.0502,0.16,13.5,0.5243,0.5,-135,13.0,,nba_historical_cache
Jalen Duren,pra,27.5,2024-10-23,PASS,-0.0384,0.16,27.5,0.5071,0.5,-120,30.0,,nba_historical_cache
Jalen Duren,rebounds,11.5,2024-10-23,PASS,-0.0243,0.16,11.5,0.4757,0.5,100,13.0,,nba_historical_cache
Jalen Duren,points,12.5,2024-10-23,PASS,-0.0786,0.16,12.5,0.5668,0.5,-182,13.0,,nba_historical_cache
Jalen Duren,rebounds,12.5,2024-10-23,PASS,0.0055,0.16,12.5,0.4221,0.5,140,13.0,,nba_historical_cache
Myles Turner,assists,1.5,2024-10-23,PASS,-0.0046,0.16,1.5,0.4499,0.5,120,4.0,,nba_historical_cache
Myles Turner,points,16.5,2024-10-23,PASS,-0.0309,0.16,16.5,0.4929,0.5,-110,20.0,,nba_historical_cache
Myles Turner,pra,24.5,2024-10-23,PASS,-0.0413,0.16,24.5,0.5142,0.5,-125,33.0,,nba_historical_cache
Myles Turner,rebounds,6.5,2024-10-23,PASS,-0.0562,0.16,6.5,0.5501,0.5,-154,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0479,0.16,1.5,0.5354,0.5,-140,3.0,,nba_historical_cache
Myles Turner,points,16.5,2024-10-23,PASS,-0.0308,0.16,16.5,0.5105,0.5,-118,20.0,,nba_historical_cache
Myles Turner,rebounds,7.5,2024-10-23,PASS,-0.0042,0.16,7.5,0.4587,0.5,116,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0364,0.16,1.5,0.5131,0.5,-122,3.0,,nba_historical_cache
Myles Turner,points,16.5,2024-10-23,PASS,-0.0459,0.16,16.5,0.5286,0.5,-135,20.0,,nba_historical_cache
Myles Turner,rebounds,7.5,2024-10-23,PASS,-0.0164,0.16,7.5,0.4714,0.5,105,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0459,0.16,1.5,0.5286,0.5,-135,3.0,,nba_historical_cache
Myles Turner,assists,1.5,2024-10-23,PASS,-0.0259,0.16,1.5,0.4766,0.5,-101,4.0,,nba_historical_cache
Myles Turner,points,16.5,2024-10-23,PASS,-0.0343,0.16,16.5,0.4917,0.5,-111,20.0,,nba_historical_cache
Myles Turner,pra,25.5,2024-10-23,PASS,-0.0406,0.16,25.5,0.5028,0.5,-119,33.0,,nba_historical_cache
Myles Turner,rebounds,7.5,2024-10-23,PASS,-0.0216,0.16,7.5,0.4686,0.5,104,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0406,0.16,1.5,0.5028,0.5,-119,3.0,,nba_historical_cache
Myles Turner,points,16.5,2024-10-23,PASS,-0.0327,0.16,16.5,0.5,0.5,-114,20.0,,nba_historical_cache
Myles Turner,pra,25.5,2024-10-23,PASS,-0.0296,0.16,25.5,0.4943,0.5,-110,33.0,,nba_historical_cache
Myles Turner,rebounds,7.5,2024-10-23,PASS,-0.0155,0.16,7.5,0.4676,0.5,107,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0355,0.16,1.5,0.5057,0.5,-118,3.0,,nba_historical_cache
Myles Turner,assists,1.5,2024-10-23,PASS,-0.019,0.16,1.5,0.4688,0.5,105,4.0,,nba_historical_cache
Myles Turner,points,16.5,2024-10-23,PASS,-0.0309,0.16,16.5,0.4929,0.5,-110,20.0,,nba_historical_cache
Myles Turner,pra,25.5,2024-10-23,PASS,-0.0309,0.16,25.5,0.4929,0.5,-110,33.0,,nba_historical_cache
Myles Turner,rebounds,7.5,2024-10-23,PASS,-0.0243,0.16,7.5,0.4757,0.5,100,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0521,0.16,1.5,0.5312,0.5,-140,3.0,,nba_historical_cache
Myles Turner,points,17.5,2024-10-23,PASS,-0.0216,0.16,17.5,0.4735,0.5,102,20.0,,nba_historical_cache
Myles Turner,rebounds,8.5,2024-10-23,PASS,0.0297,0.16,8.5,0.3806,0.5,185,9.0,,nba_historical_cache
Myles Turner,threes,1.5,2024-10-23,PASS,-0.0467,0.16,1.5,0.5166,0.5,-129,3.0,,nba_historical_cache
Pascal Siakam,assists,3.5,2024-10-23,PASS,-0.0164,0.16,3.5,0.4714,0.5,105,9.0,,nba_historical_cache
Pascal Siakam,points,21.5,2024-10-23,PASS,-0.0309,0.16,21.5,0.4929,0.5,-110,19.0,,nba_historical_cache
Pascal Siakam,pra,32.5,2024-10-23,PASS,-0.0384,0.16,32.5,0.5071,0.5,-120,36.0,,nba_historical_cache
Pascal Siakam,rebounds,7.5,2024-10-23,PASS,-0.0413,0.16,7.5,0.5142,0.5,-125,8.0,,nba_historical_cache
Pascal Siakam,threes,0.5,2024-10-23,PASS,-0.0818,0.16,0.5,0.6008,0.5,-215,1.0,,nba_historical_cache
Pascal Siakam,assists,3.5,2024-10-23,PASS,0.0065,0.16,3.5,0.4375,0.5,132,9.0,,nba_historical_cache
