prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,market_prob,market_over_odds,market_under_odds,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,expected_usage_factor,expected_usage_notes,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source
a19f74be1eabc6d1:rebounds:3.5:under,a19f74be1eabc6d1,Ochai Agbaji,rebounds,under,3.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,3.26,0.587,0.5639,0.587,0.5239,0.5239,-102,-125,0.0315,0.184,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.9282, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, high variance",3.0,3.0,2.3333333333333335,UP,1.4907119849998598,0.6,0.7333333333333333,-1,5,0,0,RJ Barrett (Injury/Illness - Right Knee; Sprain); Chucky Hepburn (G League - Two-Way); Alijah Martin (G League - Two-Way); Collin Murray-Boyles (Injury/Illness - Illness; Illness); Jakob Poeltl (Injury/Illness - Back; Lower back - strain),,,Usage down; Teammates OUT: 5,1.0,,PASS,-125,0.0605,0.0328,0.384,0.95,1.15,0.4259,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
4ab578c96adaac7e:rebounds:8.5:over,4ab578c96adaac7e,Scottie Barnes,rebounds,over,8.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,9.2,0.6144,0.5982,0.6144,0.5544,0.5544,-142,112,0.0277,0.2289,LOW,"{'minutes_trend': 0.9679, 'usage_trend': 0.9922, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",8.8,8.1,8.4,FLAT,2.806737924669451,0.5,0.5333333333333333,-2,5,0,0,RJ Barrett (Injury/Illness - Right Knee; Sprain); Chucky Hepburn (G League - Two-Way); Alijah Martin (G League - Two-Way); Collin Murray-Boyles (Injury/Illness - Illness; Illness); Jakob Poeltl (Injury/Illness - Back; Lower back - strain),,,Teammates OUT: 5; Player status: AVAILABLE,1.0,,PASS,-142,0.0585,0.0308,0.3672,0.95,1.08,0.3302,,,-120,120,0.65,,rebounds,0.8,0.135897,AVAILABLE,NBA Official Report,Injury/Illness - N/a; Illness,1766793284.2503738,odds_api
4ab578c96adaac7e:rebounds:8.5:under,4ab578c96adaac7e,Scottie Barnes,rebounds,under,8.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,9.2,0.4574,0.4018,0.4574,0.4456,0.4456,-142,112,-0.0143,0.2,LOW,"{'minutes_trend': 0.9679, 'usage_trend': 0.9922, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense",8.8,8.1,8.4,FLAT,2.806737924669451,0.5,0.4666666666666667,2,5,0,0,RJ Barrett (Injury/Illness - Right Knee; Sprain); Chucky Hepburn (G League - Two-Way); Alijah Martin (G League - Two-Way); Collin Murray-Boyles (Injury/Illness - Illness; Illness); Jakob Poeltl (Injury/Illness - Back; Lower back - strain),,,Teammates OUT: 5; Player status: AVAILABLE,1.0,,PASS,112,0.0585,0.0308,0.3672,0.95,1.08,0.3302,,,-120,120,0.65,,rebounds,0.8,0.135897,AVAILABLE,NBA Official Report,Injury/Illness - N/a; Illness,1766793284.2503738,odds_api
62f552904dd61737:rebounds:5.5:over,62f552904dd61737,Kyshawn George,rebounds,over,5.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,5.91,0.5907,0.5685,0.5907,0.4106,0.4106,130,-166,0.1559,0.184,LOW,"{'minutes_trend': 1.0714, 'usage_trend': 0.9602, 'team_usage': 1.045, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",5.4,4.9,5.333333333333333,FLAT,2.378141197564929,0.5,0.5333333333333333,-2,3,0,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness); Sharife Cooper (G League - Two-Way),,,Teammates OUT: 3,1.0,,PASS,130,0.0588,0.0328,0.384,0.95,1.15,0.4324,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
62f552904dd61737:rebounds:5.5:under,62f552904dd61737,Kyshawn George,rebounds,under,5.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,5.91,0.4811,0.4315,0.4811,0.5894,0.5894,130,-166,-0.143,0.184,LOW,"{'minutes_trend': 1.0714, 'usage_trend': 0.9602, 'team_usage': 1.045, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",5.4,4.9,5.333333333333333,FLAT,2.378141197564929,0.5,0.4666666666666667,2,3,0,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness); Sharife Cooper (G League - Two-Way),,,Teammates OUT: 3,1.0,,PASS,-166,0.0588,0.0328,0.384,0.95,1.15,0.4324,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
a9960ea2db262588:rebounds:2.5:over,a9960ea2db262588,Ja'Kobe Walter,rebounds,over,2.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,1.45,0.3274,0.2394,0.3274,0.5239,0.5239,-125,-102,-0.2281,0.2934,LOW,"{'minutes_trend': 0.8682, 'usage_trend': 0.85, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, high variance",1.6,1.8,2.466666666666667,DOWN,1.4757295747452437,0.4,0.5333333333333333,2,5,0,0,RJ Barrett (Injury/Illness - Right Knee; Sprain); Chucky Hepburn (G League - Two-Way); Alijah Martin (G League - Two-Way); Collin Murray-Boyles (Injury/Illness - Illness; Illness); Jakob Poeltl (Injury/Illness - Back; Lower back - strain),,,Usage down; Teammates OUT: 5,1.0,,PASS,-125,0.0605,0.0328,0.384,0.95,1.15,0.5903,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
a9960ea2db262588:rebounds:2.5:under,a9960ea2db262588,Ja'Kobe Walter,rebounds,under,2.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,TOR,WAS,False,4,False,1.45,0.7444,0.7606,0.7444,0.4761,0.4761,-125,-102,0.2394,0.3739,LOW,"{'minutes_trend': 0.8682, 'usage_trend': 0.85, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, high variance, market divergence",1.6,1.8,2.466666666666667,DOWN,1.4757295747452437,0.6,0.4666666666666667,-2,5,0,0,RJ Barrett (Injury/Illness - Right Knee; Sprain); Chucky Hepburn (G League - Two-Way); Alijah Martin (G League - Two-Way); Collin Murray-Boyles (Injury/Illness - Illness; Illness); Jakob Poeltl (Injury/Illness - Back; Lower back - strain),,,Usage down; Teammates OUT: 5,1.0,,PASS,-102,0.0605,0.0328,0.384,0.95,1.15,0.5903,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
c48db2414d62538d:rebounds:2.5:over,c48db2414d62538d,Tre Johnson,rebounds,over,2.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,4.16,0.7498,0.7674,0.7498,0.5595,0.5595,-146,114,0.1563,0.4247,LOW,"{'minutes_trend': 0.9817, 'usage_trend': 1.0686, 'team_usage': 1.045, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",4.2,2.6,3.1333333333333333,UP,2.270584848790187,0.4,0.5333333333333333,4,3,0,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness); Sharife Cooper (G League - Two-Way),,,Usage up; Teammates OUT: 3,1.0,,OVER,-146,0.0608,0.0328,0.384,0.95,1.15,0.9082,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
c48db2414d62538d:rebounds:2.5:under,c48db2414d62538d,Tre Johnson,rebounds,under,2.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,4.16,0.322,0.2326,0.322,0.4405,0.4405,-146,114,-0.1453,0.3027,LOW,"{'minutes_trend': 0.9817, 'usage_trend': 1.0686, 'team_usage': 1.045, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",4.2,2.6,3.1333333333333333,UP,2.270584848790187,0.6,0.4666666666666667,-4,3,0,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness); Sharife Cooper (G League - Two-Way),,,Usage up; Teammates OUT: 3,1.0,,PASS,114,0.0608,0.0328,0.384,0.95,1.15,0.9082,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
ce02a0a873b2f402:rebounds:3.5:over,ce02a0a873b2f402,Carlton Carrington,rebounds,over,3.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,5.05,0.7875,0.8145,0.7875,0.5188,0.5188,-122,-104,0.238,0.4761,LOW,"{'minutes_trend': 1.1411, 'usage_trend': 0.9381, 'team_usage': 1.045, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance, market divergence",5.0,4.1,3.6,UP,1.728840330651992,0.5,0.4,4,3,0,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness); Sharife Cooper (G League - Two-Way),,,Usage down; Teammates OUT: 3,1.0,,OVER,-122,0.0594,0.0328,0.384,0.95,1.15,0.494,,,-120,120,0.65,,rebounds,0.8,0.135897,,,,1766793284.2503738,odds_api
