prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
2a4f649870db0148:points:18.5:under,2a4f649870db0148,Miles Bridges,points,under,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,18.5,0.4908,0.5,0.4694,-0.0092,0.16,LOW,,,PASS,100,,,
8a59c926ad0214ec:points:20.5:over,8a59c926ad0214ec,Darius Garland,points,over,20.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,25.46,0.6556,0.7235,0.497,0.1207,0.3112,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-115,,,
8a59c926ad0214ec:points:20.5:under,8a59c926ad0214ec,Darius Garland,points,under,20.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,25.46,0.3444,0.2765,0.503,-0.1969,0.3112,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-118,,,
9f2adc9f09c6144d:points:7.5:over,9f2adc9f09c6144d,Tre Mann,points,over,7.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,7.5,0.5061,0.5,0.5203,-0.0495,0.16,LOW,,,PASS,-125,,,
9f2adc9f09c6144d:points:7.5:under,9f2adc9f09c6144d,Tre Mann,points,under,7.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,7.5,0.4939,0.5,0.4797,-0.0183,0.16,LOW,,,PASS,-105,,,
a7dee1eef19c56f4:points:19.5:over,a7dee1eef19c56f4,LaMelo Ball,points,over,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,19.5,0.4939,0.5,0.4797,-0.0183,0.11,LOW,,,PASS,-105,PROBABLE,NBA Official Report,Injury/Illness - Right Wrist; Soreness
a7dee1eef19c56f4:points:19.5:under,a7dee1eef19c56f4,LaMelo Ball,points,under,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,19.5,0.5061,0.5,0.5203,-0.0495,0.11,LOW,,,PASS,-125,PROBABLE,NBA Official Report,Injury/Illness - Right Wrist; Soreness
0fcc97fb82556cb2:pra:21.5:over,0fcc97fb82556cb2,Jaylon Tyson,pra,over,21.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,21.71,0.5141,0.5158,0.5101,-0.0314,0.16,LOW,{'home': 1.01},home,PASS,-120,,,
0fcc97fb82556cb2:pra:21.5:under,0fcc97fb82556cb2,Jaylon Tyson,pra,under,21.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,21.71,0.4859,0.4842,0.4899,-0.0379,0.16,LOW,{'home': 1.01},home,PASS,-110,,,
e300be223d9124fe:pra:9.5:over,e300be223d9124fe,Sion James,pra,over,9.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,9.5,0.4908,0.5,0.4694,-0.0092,0.16,LOW,,,PASS,100,,,
e300be223d9124fe:pra:9.5:under,e300be223d9124fe,Sion James,pra,under,9.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,9.5,0.5092,0.5,0.5306,-0.056,0.16,LOW,,,PASS,-130,,,
d6fa084d1a037f96:pra:18.5:over,d6fa084d1a037f96,De'Andre Hunter,pra,over,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,ATL,,,4,False,17.05,0.4132,0.3629,0.5306,-0.152,0.2,LOW,"{'minutes_trend': 0.9953, 'usage_trend': 0.9736, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-130,,,
d6fa084d1a037f96:pra:18.5:under,d6fa084d1a037f96,De'Andre Hunter,pra,under,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,ATL,,,4,False,17.05,0.5868,0.6371,0.4694,0.0868,0.2,LOW,"{'minutes_trend': 0.9953, 'usage_trend': 0.9736, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,100,,,
ada18546837dac41:pra:26.5:over,ada18546837dac41,Jarrett Allen,pra,over,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,26.77,0.508,0.5158,0.4899,-0.0158,0.16,LOW,{'home': 1.01},home,PASS,-110,,,
ada18546837dac41:pra:26.5:under,ada18546837dac41,Jarrett Allen,pra,under,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,26.77,0.492,0.4842,0.5101,-0.0535,0.16,LOW,{'home': 1.01},home,PASS,-120,,,
335aba9590921564:pra:13.5:over,335aba9590921564,Lonzo Ball,pra,over,13.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,13.5,0.5275,0.5,0.5915,-0.1022,0.16,LOW,,,PASS,-170,,,
335aba9590921564:pra:13.5:under,335aba9590921564,Lonzo Ball,pra,under,13.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,13.5,0.4725,0.5,0.4085,0.0378,0.16,LOW,,,PASS,130,,,
facb6803046eab5c:pra:27.5:over,facb6803046eab5c,Brandon Miller,pra,over,27.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,34.47,0.6885,0.765,0.5101,0.1431,0.3771,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-120,,,
facb6803046eab5c:pra:27.5:under,facb6803046eab5c,Brandon Miller,pra,under,27.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,34.47,0.3115,0.235,0.4899,-0.2123,0.3771,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-110,,,
220e544c0e1716ed:pra:39.5:over,220e544c0e1716ed,Donovan Mitchell,pra,over,39.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,39.9,0.5165,0.5158,0.518,-0.0391,0.11,LOW,{'home': 1.01},home,PASS,-125,PROBABLE,NBA Official Report,Injury/Illness - Illness; Illness
220e544c0e1716ed:pra:39.5:under,220e544c0e1716ed,Donovan Mitchell,pra,under,39.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,39.9,0.4835,0.4842,0.482,-0.0334,0.11,LOW,{'home': 1.01},home,PASS,-107,PROBABLE,NBA Official Report,Injury/Illness - Illness; Illness
2a4f649870db0148:pra:27.5:over,2a4f649870db0148,Miles Bridges,pra,over,27.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,27.5,0.5,0.5,0.5,-0.0349,0.16,LOW,,,PASS,-115,,,
2a4f649870db0148:pra:27.5:under,2a4f649870db0148,Miles Bridges,pra,under,27.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,27.5,0.5,0.5,0.5,-0.0349,0.16,LOW,,,PASS,-115,,,
8a59c926ad0214ec:pra:31.5:over,8a59c926ad0214ec,Darius Garland,pra,over,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,37.9,0.6708,0.7545,0.4754,0.1586,0.3416,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-105,,,
8a59c926ad0214ec:pra:31.5:under,8a59c926ad0214ec,Darius Garland,pra,under,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,37.9,0.3292,0.2455,0.5246,-0.236,0.3416,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-130,,,
440168766d15343b:pra:26.5:over,440168766d15343b,Kon Knueppel,pra,over,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,26.5,0.5122,0.5,0.5408,-0.0622,0.16,LOW,,,PASS,-135,,,
440168766d15343b:pra:26.5:under,440168766d15343b,Kon Knueppel,pra,under,26.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,26.5,0.4878,0.5,0.4592,-0.0,0.16,LOW,,,PASS,105,,,
a7dee1eef19c56f4:pra:31.5:over,a7dee1eef19c56f4,LaMelo Ball,pra,over,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,31.5,0.5,0.5,0.5,-0.0349,0.11,LOW,,,PASS,-115,PROBABLE,NBA Official Report,Injury/Illness - Right Wrist; Soreness
a7dee1eef19c56f4:pra:31.5:under,a7dee1eef19c56f4,LaMelo Ball,pra,under,31.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,31.5,0.5,0.5,0.5,-0.0349,0.11,LOW,,,PASS,-115,PROBABLE,NBA Official Report,Injury/Illness - Right Wrist; Soreness
220e544c0e1716ed:rebounds:4.5:over,220e544c0e1716ed,Donovan Mitchell,rebounds,over,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,4.54,0.4977,0.5158,0.4554,0.0099,0.11,LOW,{'home': 1.01},home,PASS,105,PROBABLE,NBA Official Report,Injury/Illness - Illness; Illness
220e544c0e1716ed:rebounds:4.5:under,220e544c0e1716ed,Donovan Mitchell,rebounds,under,4.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,4.54,0.5023,0.4842,0.5446,-0.081,0.11,LOW,{'home': 1.01},home,PASS,-140,PROBABLE,NBA Official Report,Injury/Illness - Illness; Illness
2a4f649870db0148:rebounds:5.5:over,2a4f649870db0148,Miles Bridges,rebounds,over,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,5.5,0.503,0.5,0.5101,-0.0424,0.16,LOW,,,PASS,-120,,,
2a4f649870db0148:rebounds:5.5:under,2a4f649870db0148,Miles Bridges,rebounds,under,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,5.5,0.497,0.5,0.4899,-0.0268,0.16,LOW,,,PASS,-110,,,
0fcc97fb82556cb2:rebounds:5.5:over,0fcc97fb82556cb2,Jaylon Tyson,rebounds,over,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,5.55,0.5361,0.5158,0.5835,-0.0865,0.16,LOW,{'home': 1.01},home,PASS,-165,,,
0fcc97fb82556cb2:rebounds:5.5:under,0fcc97fb82556cb2,Jaylon Tyson,rebounds,under,5.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,,,5.55,0.4639,0.4842,0.4165,0.0194,0.16,LOW,{'home': 1.01},home,PASS,125,,,
