prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,usage_expectation,pick,odds,injury_status,injury_source,injury_detail
5f2b3ff4f9948e93:points:10.5:under,5f2b3ff4f9948e93,Brook Lopez,points,under,10.5,aedd66eec65402eb926bb64dbbdb4634,LAC,HOU,2025-12-24 04:10:00+00:00,MIL,,,4,False,4.35,0.7413,0.931,0.66,0.0354,0.4826,LOW,"{'minutes_trend': 1.0423, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",4.0,4.5,6.0,DOWN,0.8,0.8,-1,0,0,0,Usage down,UNDER,-240,,,
