prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
facb6803046eab5c:points:19.5:over,facb6803046eab5c,Brandon Miller,points,over,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,22.59,0.6289,0.6842,0.5,0.094,0.2578,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-115,,,
facb6803046eab5c:points:19.5:under,facb6803046eab5c,Brandon Miller,points,under,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,3,False,22.59,0.3711,0.3158,0.5,-0.1638,0.2578,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.0066, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-115,,,
9ea8ae204f976e4e:points:7.5:over,9ea8ae204f976e4e,Sam Merrill,points,over,7.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,7.5,0.503,0.5,0.5101,-0.0424,0.16,LOW,,,PASS,-120,,,
9ea8ae204f976e4e:points:7.5:under,9ea8ae204f976e4e,Sam Merrill,points,under,7.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,7.5,0.497,0.5,0.4899,-0.0268,0.16,LOW,,,PASS,-110,,,
440168766d15343b:points:18.5:over,440168766d15343b,Kon Knueppel,points,over,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,18.5,0.5,0.5,0.5,-0.0349,0.16,LOW,,,PASS,-115,,,
440168766d15343b:points:18.5:under,440168766d15343b,Kon Knueppel,points,under,18.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,,,,,,18.5,0.5,0.5,0.5,-0.0349,0.16,LOW,,,PASS,-115,,,
2a4f649870db0148:points:19.5:over,2a4f649870db0148,Miles Bridges,points,over,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,19.5,0.4878,0.5,0.4592,-0.0,0.16,LOW,,,PASS,105,,,
2a4f649870db0148:points:19.5:under,2a4f649870db0148,Miles Bridges,points,under,19.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CHA,CLE,False,,,19.5,0.5122,0.5,0.5408,-0.0622,0.16,LOW,,,PASS,-135,,,
8a59c926ad0214ec:points:20.5:over,8a59c926ad0214ec,Darius Garland,points,over,20.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,25.46,0.6595,0.7235,0.5101,0.1141,0.319,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-120,,,
8a59c926ad0214ec:points:20.5:under,8a59c926ad0214ec,Darius Garland,points,under,20.5,4748a28fab48f8c9a17c947771fd53f5,CLE,CHA,2025-12-23 00:00:00+00:00,CLE,CHA,True,4,False,25.46,0.3405,0.2765,0.4899,-0.1833,0.319,LOW,"{'minutes_trend': 1.1238, 'usage_trend': 1.0947, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, extra rest, home",PASS,-110,,,
