prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,market_over_odds,market_prob,market_under_odds
4d4ec8bd2a6a6c99:assists:4.5:over,4d4ec8bd2a6a6c99,Jaime Jaquez Jr,assists,over,4.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,4.8,0.5762,0.5746,0.6768,0.5331,0.011,0.3536,LOW,"{'minutes_trend': 1.1224, 'usage_trend': 1.0067, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace",3.2,3.5,4.266666666666667,DOWN,1.5811388300841898,0.3,0.4666666666666667,-1,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Teammates OUT: 5; Player status: AVAILABLE,PASS,-130,0.0603,0.0324,0.3792,1.0,1.08,0.3514,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Calf; Soreness,1766780953.692003,odds_api,,,
4d4ec8bd2a6a6c99:assists:4.5:under,4d4ec8bd2a6a6c99,Jaime Jaquez Jr,assists,under,4.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,4.8,0.4538,0.4254,0.4232,0.4669,-0.0413,0.2,LOW,"{'minutes_trend': 1.1224, 'usage_trend': 1.0067, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace",3.2,3.5,4.266666666666667,DOWN,1.5811388300841898,0.7,0.5333333333333333,1,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Teammates OUT: 5; Player status: AVAILABLE,PASS,102,0.0603,0.0324,0.3792,1.0,1.08,0.3514,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Calf; Soreness,1766780953.692003,odds_api,,,
938d8e1c6776330d:assists:2.5:over,938d8e1c6776330d,Andrew Wiggins,assists,over,2.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,2.42,0.5445,0.4761,0.5094,0.5595,-0.049,0.17,LOW,"{'minutes_trend': 0.9691, 'usage_trend': 0.867, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, high variance",2.4,2.9,3.066666666666667,DOWN,1.286683937707919,0.5,0.6,-1,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Usage down; Teammates OUT: 5; Player status: AVAILABLE,PASS,-146,0.0608,0.0345,0.396,1.0,1.15,0.5147,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Lower Back; Pain,1766780953.692003,odds_api,,,
938d8e1c6776330d:assists:2.5:under,938d8e1c6776330d,Andrew Wiggins,assists,under,2.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,2.42,0.4855,0.5239,0.5906,0.4405,0.0182,0.17,LOW,"{'minutes_trend': 0.9691, 'usage_trend': 0.867, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, high variance",2.4,2.9,3.066666666666667,DOWN,1.286683937707919,0.5,0.4,1,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Usage down; Teammates OUT: 5; Player status: AVAILABLE,PASS,114,0.0608,0.0345,0.396,1.0,1.15,0.5147,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Lower Back; Pain,1766780953.692003,odds_api,,,
3edc1f6904fc5558:assists:7.5:over,3edc1f6904fc5558,Davion Mitchell,assists,over,7.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,8.66,0.5476,0.6554,0.8142,0.4333,0.0888,0.5655,MEDIUM,"{'minutes_trend': 1.0443, 'usage_trend': 1.1262, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, market divergence",6.0,7.7,7.333333333333333,DOWN,2.9078437983419185,0.6,0.4666666666666667,-1,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Usage up; Teammates OUT: 5; Player status: AVAILABLE,OVER,118,0.0587,0.0324,0.3792,1.0,1.08,0.3877,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766780953.692003,odds_api,,,
3edc1f6904fc5558:assists:7.5:under,3edc1f6904fc5558,Davion Mitchell,assists,under,7.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,8.66,0.4824,0.3446,0.2858,0.5667,-0.1176,0.3855,LOW,"{'minutes_trend': 1.0443, 'usage_trend': 1.1262, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, market divergence",6.0,7.7,7.333333333333333,DOWN,2.9078437983419185,0.4,0.5333333333333333,1,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Usage up; Teammates OUT: 5; Player status: AVAILABLE,PASS,-150,0.0587,0.0324,0.3792,1.0,1.08,0.3877,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766780953.692003,odds_api,,,
8f000e294202436b:assists:6.5:over,8f000e294202436b,Jalen Johnson,assists,over,6.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,9.91,0.65,0.8678,1.0,0.5,0.1195,0.7866,HIGH,"{'minutes_trend': 0.973, 'usage_trend': 1.0574, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",9.2,10.0,9.733333333333333,DOWN,3.0550504633038935,0.9,0.9333333333333333,2,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Usage up; Teammates OUT: 3; Teammates Q: 3,OVER,-113,0.061,0.0345,0.396,1.0,1.15,0.47,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
8f000e294202436b:assists:6.5:under,8f000e294202436b,Jalen Johnson,assists,under,6.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,9.91,0.35,0.1322,0.0,0.5,-0.1805,0.7866,HIGH,"{'minutes_trend': 0.973, 'usage_trend': 1.0574, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",9.2,10.0,9.733333333333333,DOWN,3.0550504633038935,0.1,0.06666666666666667,-2,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Usage up; Teammates OUT: 3; Teammates Q: 3,PASS,-113,0.061,0.0345,0.396,1.0,1.15,0.47,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
515b4af3a6e139dd:assists:2.5:over,515b4af3a6e139dd,Onyeka Okongwu,assists,over,2.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,,,,,,0.0,0.0,,,,3.8,3.9,3.8,FLAT,1.66332999331662,,,,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,,PASS,-170,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,,,,1766780953.692003,odds_api,-170,0.5915279878971256,130
515b4af3a6e139dd:assists:2.5:under,515b4af3a6e139dd,Onyeka Okongwu,assists,under,2.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,3.52,0.3334,0.2695,0.1582,0.4085,-0.1014,0.5229,LOW,"{'minutes_trend': 1.0697, 'usage_trend': 0.85, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",3.8,3.9,3.8,FLAT,1.66332999331662,0.2,0.2,-3,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Usage down; Teammates OUT: 3; Teammates Q: 3,PASS,130,0.0644,0.0345,0.396,1.0,1.15,0.6653,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
659af3acc1931730:assists:2.5:over,659af3acc1931730,Pelle Larsson,assists,over,2.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,,,,18,False,,,,,,0.0,0.0,,,,1.8,3.7,3.7333333333333334,DOWN,2.496664441476534,,,,0,0,0,,,,,PASS,-162,,,,,,,-150,150,-120,120,0.65,ODDS_OUT_OF_RANGE,,,,PROBABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766780953.692003,odds_api,-162,0.5828822517990193,126
659af3acc1931730:assists:2.5:under,659af3acc1931730,Pelle Larsson,assists,under,2.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,,,,18,False,1.71,0.5201,0.6238,0.7605,0.4171,0.0777,0.3486,LOW,"{'minutes_trend': 0.85, 'usage_trend': 0.85, 'injury_risk': 0.99, 'rest': 1.02}","minutes trend, usage trend, injury caution, extra rest, high variance, market divergence",1.8,3.7,3.7333333333333334,DOWN,2.496664441476534,0.4,0.3333333333333333,2,0,0,0,,,,Usage down; Player status: PROBABLE,PASS,126,0.0608,0.0345,0.396,1.0,1.15,0.9987,-150,150,-120,120,0.65,,global,1.7,-0.3,PROBABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766780953.692003,odds_api,,,
e79e366ce3926930:assists:4.5:over,e79e366ce3926930,Dyson Daniels,assists,over,4.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,6,False,6.13,0.6357,0.7509,0.9765,0.4896,0.1164,0.7268,HIGH,"{'minutes_trend': 0.9751, 'usage_trend': 1.0428, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",5.4,5.3,5.6,FLAT,2.406010991015812,0.6,0.6666666666666666,1,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Teammates OUT: 3; Teammates Q: 3,OVER,-108,0.0605,0.0345,0.396,1.0,1.15,0.5347,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
e79e366ce3926930:assists:4.5:under,e79e366ce3926930,Dyson Daniels,assists,under,4.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,6,False,6.13,0.3943,0.2491,0.1235,0.5104,-0.147,0.5761,MEDIUM,"{'minutes_trend': 0.9751, 'usage_trend': 1.0428, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",5.4,5.3,5.6,FLAT,2.406010991015812,0.4,0.3333333333333333,-1,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Teammates OUT: 3; Teammates Q: 3,PASS,-118,0.0605,0.0345,0.396,1.0,1.15,0.5347,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
f2e1a88bd41f4a6b:assists:10.5:over,f2e1a88bd41f4a6b,Trae Young,assists,over,10.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,9.92,0.4544,0.4557,0.4747,0.4456,-0.0173,0.184,LOW,"{'minutes_trend': 0.8741, 'usage_trend': 1.0508, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",10.4,9.125,9.125,UP,5.221863378417434,0.25,0.25,1,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Usage up; Teammates OUT: 3; Teammates Q: 3,PASS,112,0.0585,0.0345,0.396,1.0,1.15,0.4973,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
f2e1a88bd41f4a6b:assists:10.5:under,f2e1a88bd41f4a6b,Trae Young,assists,under,10.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,9.92,0.5756,0.5443,0.6253,0.5544,-0.0111,0.2305,LOW,"{'minutes_trend': 0.8741, 'usage_trend': 1.0508, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",10.4,9.125,9.125,UP,5.221863378417434,0.75,0.75,-1,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Usage up; Teammates OUT: 3; Teammates Q: 3,PASS,-142,0.0585,0.0345,0.396,1.0,1.15,0.4973,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
d580842cfc71315e:blocks:1.5:over,d580842cfc71315e,Kel'el Ware,blocks,over,1.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,,,,,,0.0,0.0,,,,1.4,1.3,1.2666666666666666,FLAT,1.1595018087284057,,,,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),,PASS,116,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766780953.692003,odds_api,116,0.4329742261011864,-154
d580842cfc71315e:blocks:1.5:under,d580842cfc71315e,Kel'el Ware,blocks,under,1.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,,,,,,0.0,0.0,,,,1.4,1.3,1.2666666666666666,FLAT,1.1595018087284057,,,,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),,PASS,-154,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766780953.692003,odds_api,116,0.5670257738988136,-154
515b4af3a6e139dd:blocks:1.5:over,515b4af3a6e139dd,Onyeka Okongwu,blocks,over,1.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,,,,,,0.0,0.0,,,,0.8,1.4,1.1333333333333333,FLAT,1.505545305418162,,,,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,,PASS,148,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766780953.692003,odds_api,148,0.3768844221105528,-200
515b4af3a6e139dd:blocks:1.5:under,515b4af3a6e139dd,Onyeka Okongwu,blocks,under,1.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,,,,,,0.0,0.0,,,,0.8,1.4,1.1333333333333333,FLAT,1.505545305418162,,,,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,,PASS,-200,,,,,,,-150,150,-120,120,0.65,EXCLUDED_PROP_TYPE,,,,,,,1766780953.692003,odds_api,148,0.6231155778894473,-200
ad66ed90fc3c9bb2:points:5.5:over,ad66ed90fc3c9bb2,Luke Kennard,points,over,5.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,,,,4,False,4.66,0.5111,0.4336,0.4372,0.5428,-0.0652,0.17,LOW,"{'minutes_trend': 1.0292, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance",4.2,5.4,5.733333333333333,DOWN,5.037636129950016,0.3,0.4,-2,0,0,0,,,,Usage down,PASS,-136,0.0617,0.0345,0.396,1.0,1.15,0.9159,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
ad66ed90fc3c9bb2:points:5.5:under,ad66ed90fc3c9bb2,Luke Kennard,points,under,5.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,,,,4,False,4.66,0.5189,0.5664,0.6628,0.4572,0.0335,0.2492,LOW,"{'minutes_trend': 1.0292, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest, high variance, market divergence",4.2,5.4,5.733333333333333,DOWN,5.037636129950016,0.7,0.6,2,0,0,0,,,,Usage down,PASS,106,0.0617,0.0345,0.396,1.0,1.15,0.9159,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
659af3acc1931730:points:9.5:over,659af3acc1931730,Pelle Larsson,points,over,9.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,,,,18,False,4.12,0.3268,0.1157,0.0,0.4669,-0.1682,0.7366,HIGH,"{'minutes_trend': 0.85, 'usage_trend': 0.85, 'injury_risk': 0.99, 'rest': 1.02}","minutes trend, usage trend, injury caution, extra rest, high variance, market divergence",3.6,6.7,8.6,DOWN,4.498147766951785,0.2,0.4,-8,0,0,0,,,,Usage down; Player status: PROBABLE,PASS,102,0.0603,0.0345,0.396,1.0,1.15,0.4735,-150,150,-120,120,0.65,,global,1.7,-0.3,PROBABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766780953.692003,odds_api,,,
659af3acc1931730:points:9.5:under,659af3acc1931730,Pelle Larsson,points,under,9.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,,,,18,False,4.12,0.6732,0.8843,1.0,0.5331,0.1079,0.65,MEDIUM,"{'minutes_trend': 0.85, 'usage_trend': 0.85, 'injury_risk': 0.99, 'rest': 1.02}","minutes trend, usage trend, injury caution, extra rest, high variance, market divergence, confidence cap (odds band)",3.6,6.7,8.6,DOWN,4.498147766951785,0.8,0.6,8,0,0,0,,,,Usage down; Player status: PROBABLE,UNDER,-130,0.0603,0.0345,0.396,1.0,1.15,0.4735,-150,150,-120,120,0.65,,global,1.7,-0.3,PROBABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766780953.692003,odds_api,,,
4d4ec8bd2a6a6c99:points:16.5:over,4d4ec8bd2a6a6c99,Jaime Jaquez Jr,points,over,16.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,21.23,0.6409,0.7468,0.9695,0.5,0.1103,0.7775,HIGH,"{'minutes_trend': 1.1224, 'usage_trend': 1.0067, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, high variance, market divergence",17.4,15.4,14.733333333333333,UP,7.121173436387511,0.4,0.3333333333333333,2,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Teammates OUT: 5; Player status: AVAILABLE,OVER,-113,0.061,0.0345,0.396,1.0,1.15,0.4316,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Calf; Soreness,1766780953.692003,odds_api,,,
4d4ec8bd2a6a6c99:points:16.5:under,4d4ec8bd2a6a6c99,Jaime Jaquez Jr,points,under,16.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,21.23,0.3891,0.2532,0.1305,0.5,-0.1414,0.6119,MEDIUM,"{'minutes_trend': 1.1224, 'usage_trend': 1.0067, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, high variance, market divergence",17.4,15.4,14.733333333333333,UP,7.121173436387511,0.6,0.6666666666666666,-2,5,0,3,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,Nikola Jovic (Injury/Illness - Right Elbow; Contusion/Laceration); Keshad Johnson (Injury/Illness - Head; Illness); Pelle Larsson (Injury/Illness - Left Ankle; Sprain),Teammates OUT: 5; Player status: AVAILABLE,PASS,-113,0.061,0.0345,0.396,1.0,1.15,0.4316,-150,150,-120,120,0.65,,global,1.7,-0.3,AVAILABLE,NBA Official Report,Injury/Illness - Left Calf; Soreness,1766780953.692003,odds_api,,,
6c61b5707b4b72fb:points:8.5:over,6c61b5707b4b72fb,Vit Krejci,points,over,8.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,4,False,12.54,0.6075,0.7141,0.914,0.4761,0.1025,0.6334,MEDIUM,"{'minutes_trend': 0.95, 'usage_trend': 1.0044, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance, market divergence",13.0,11.0,10.733333333333333,UP,7.1492035298424055,0.5,0.5333333333333333,2,3,3,0,Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); Malik Williams (G League - Two-Way),,Teammates OUT: 3; Teammates Q: 3,OVER,-102,0.0605,0.0345,0.396,1.0,1.15,0.8411,-150,150,-120,120,0.65,,global,1.7,-0.3,,,,1766780953.692003,odds_api,,,
