prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,model_probability,market_probability,edge,confidence,confidence_tier,adjustments,adjustment_notes,pick,odds,injury_status,injury_source,injury_detail
2c32eb67b1d23b03:points:6.5:under,2c32eb67b1d23b03,Jordan Walsh,points,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,6.5,0.4946,0.5,0.482,-0.0223,0.06,LOW,,,PASS,-107,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
56366070652c315d:points:18.5:over,56366070652c315d,Derrick White,points,over,18.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,25.39,0.7226,0.818,0.5,0.1877,0.4453,LOW,"{'minutes_trend': 1.0414, 'usage_trend': 1.0994, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",OVER,-115,,,
56366070652c315d:points:18.5:under,56366070652c315d,Derrick White,points,under,18.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,25.39,0.2774,0.182,0.5,-0.2575,0.4453,LOW,"{'minutes_trend': 1.0414, 'usage_trend': 1.0994, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-115,,,
e3ae9d94a2714cb0:points:13.5:over,e3ae9d94a2714cb0,Anfernee Simons,points,over,13.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,14.19,0.5466,0.5645,0.505,0.0053,0.2,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-118,,,
e3ae9d94a2714cb0:points:13.5:under,e3ae9d94a2714cb0,Anfernee Simons,points,under,13.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,14.19,0.4534,0.4355,0.495,-0.0771,0.2,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-113,,,
a951bcf5a0035036:points:8.5:over,a951bcf5a0035036,Jay Huff,points,over,8.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,8.5,0.5081,0.5,0.527,-0.0571,0.16,LOW,,,PASS,-130,,,
a951bcf5a0035036:points:8.5:under,a951bcf5a0035036,Jay Huff,points,under,8.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,8.5,0.4919,0.5,0.473,-0.0155,0.16,LOW,,,PASS,-103,,,
18b51ba0144cbe14:points:5.5:over,18b51ba0144cbe14,Isaiah Jackson,points,over,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,3,False,6.79,0.5909,0.6265,0.508,0.0455,0.2,LOW,"{'minutes_trend': 0.9408, 'usage_trend': 1.15, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-120,,,
18b51ba0144cbe14:points:5.5:under,18b51ba0144cbe14,Isaiah Jackson,points,under,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,3,False,6.79,0.4091,0.3735,0.492,-0.1192,0.2,LOW,"{'minutes_trend': 0.9408, 'usage_trend': 1.15, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-112,,,
8266cd61c58c9517:points:18.5:over,8266cd61c58c9517,Payton Pritchard,points,over,18.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,18.86,0.5204,0.5305,0.497,-0.0123,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-114,,,
8266cd61c58c9517:points:18.5:under,8266cd61c58c9517,Payton Pritchard,points,under,18.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,18.86,0.4796,0.4695,0.503,-0.0596,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-117,,,
195708c325c4c735:points:29.5:over,195708c325c4c735,Jaylen Brown,points,over,29.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,30.08,0.5253,0.5305,0.5131,-0.0243,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-122,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
195708c325c4c735:points:29.5:under,195708c325c4c735,Jaylen Brown,points,under,29.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,30.08,0.4747,0.4695,0.4869,-0.0468,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-109,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
a168fb201860affc:pra:25.5:over,a168fb201860affc,Bennedict Mathurin,pra,over,25.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,20.31,0.3306,0.265,0.4836,-0.184,0.3388,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-106,,,
a168fb201860affc:pra:25.5:under,a168fb201860affc,Bennedict Mathurin,pra,under,25.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,20.31,0.6694,0.735,0.5164,0.1199,0.3388,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-122,,,
2c32eb67b1d23b03:pra:14.5:over,2c32eb67b1d23b03,Jordan Walsh,pra,over,14.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,14.5,0.5049,0.5,0.5164,-0.0446,0.06,LOW,,,PASS,-122,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
2c32eb67b1d23b03:pra:14.5:under,2c32eb67b1d23b03,Jordan Walsh,pra,under,14.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,14.5,0.4951,0.5,0.4836,-0.0195,0.06,LOW,,,PASS,-106,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
56366070652c315d:pra:28.5:over,56366070652c315d,Derrick White,pra,over,28.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,36.11,0.7038,0.7889,0.5052,0.1667,0.4076,LOW,"{'minutes_trend': 1.0414, 'usage_trend': 1.0994, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",OVER,-116,,,
56366070652c315d:pra:28.5:under,56366070652c315d,Derrick White,pra,under,28.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,36.11,0.2962,0.2111,0.4948,-0.2299,0.4076,LOW,"{'minutes_trend': 1.0414, 'usage_trend': 1.0994, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-111,,,
e3ae9d94a2714cb0:pra:18.5:over,e3ae9d94a2714cb0,Anfernee Simons,pra,over,18.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,18.72,0.5078,0.5173,0.4858,-0.0114,0.2,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-108,,,
e3ae9d94a2714cb0:pra:18.5:under,e3ae9d94a2714cb0,Anfernee Simons,pra,under,18.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,18.72,0.4922,0.4827,0.5142,-0.0574,0.2,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-122,,,
c29cbd55ca2a2752:pra:22.5:over,c29cbd55ca2a2752,Neemias Queta,pra,over,22.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,22.94,0.5183,0.5305,0.4897,-0.0033,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-109,,,
c29cbd55ca2a2752:pra:22.5:under,c29cbd55ca2a2752,Neemias Queta,pra,under,22.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,22.94,0.4817,0.4695,0.5103,-0.0616,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-119,,,
d37bbae8653cdb2b:pra:16.5:over,d37bbae8653cdb2b,T.J. McConnell,pra,over,16.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,16.5,0.4991,0.5,0.4969,-0.0292,0.06,LOW,,,PASS,-112,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Knee; Sore
d37bbae8653cdb2b:pra:16.5:under,d37bbae8653cdb2b,T.J. McConnell,pra,under,16.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,16.5,0.5009,0.5,0.5031,-0.034,0.06,LOW,,,PASS,-115,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Knee; Sore
0149249a4eb6cf3f:pra:32.5:over,0149249a4eb6cf3f,Pascal Siakam,pra,over,32.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,32.5,0.5009,0.5,0.5031,-0.034,0.16,LOW,,,PASS,-115,,,
0149249a4eb6cf3f:pra:32.5:under,0149249a4eb6cf3f,Pascal Siakam,pra,under,32.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,32.5,0.4991,0.5,0.4969,-0.0292,0.16,LOW,,,PASS,-112,,,
195708c325c4c735:pra:42.5:over,195708c325c4c735,Jaylen Brown,pra,over,42.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,43.33,0.5229,0.5305,0.5052,-0.0142,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-116,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
195708c325c4c735:pra:42.5:under,195708c325c4c735,Jaylen Brown,pra,under,42.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,43.33,0.4771,0.4695,0.4948,-0.049,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-111,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
54ada52701661023:pra:24.5:over,54ada52701661023,Andrew Nembhard,pra,over,24.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,29.13,0.6336,0.6865,0.5103,0.0902,0.2672,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-119,,,
54ada52701661023:pra:24.5:under,54ada52701661023,Andrew Nembhard,pra,under,24.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,29.13,0.3664,0.3135,0.4897,-0.1551,0.2672,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-109,,,
8266cd61c58c9517:pra:28.5:over,8266cd61c58c9517,Payton Pritchard,pra,over,28.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,29.06,0.5213,0.5305,0.5,-0.0114,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-114,,,
8266cd61c58c9517:pra:28.5:under,8266cd61c58c9517,Payton Pritchard,pra,under,28.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,29.06,0.4787,0.4695,0.5,-0.054,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-114,,,
a168fb201860affc:rebounds:5.5:over,a168fb201860affc,Bennedict Mathurin,rebounds,over,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,4.79,0.3854,0.3398,0.492,-0.1429,0.2291,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-112,,,
a168fb201860affc:rebounds:5.5:under,a168fb201860affc,Bennedict Mathurin,rebounds,under,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,4.79,0.6146,0.6602,0.508,0.0691,0.2291,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-120,,,
0149249a4eb6cf3f:rebounds:6.5:over,0149249a4eb6cf3f,Pascal Siakam,rebounds,over,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,6.5,0.4903,0.5,0.4677,-0.0097,0.16,LOW,,,PASS,100,,,
0149249a4eb6cf3f:rebounds:6.5:under,0149249a4eb6cf3f,Pascal Siakam,rebounds,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,6.5,0.5097,0.5,0.5323,-0.0593,0.16,LOW,,,PASS,-132,,,
18b51ba0144cbe14:rebounds:6.5:over,18b51ba0144cbe14,Isaiah Jackson,rebounds,over,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,3,False,8.39,0.6194,0.701,0.4289,0.1607,0.2387,LOW,"{'minutes_trend': 0.9408, 'usage_trend': 1.15, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,118,,,
18b51ba0144cbe14:rebounds:6.5:under,18b51ba0144cbe14,Isaiah Jackson,rebounds,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,3,False,8.39,0.3806,0.299,0.5711,-0.2303,0.2387,LOW,"{'minutes_trend': 0.9408, 'usage_trend': 1.15, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-157,,,
d37bbae8653cdb2b:rebounds:2.5:over,d37bbae8653cdb2b,T.J. McConnell,rebounds,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,2.5,0.5048,0.5,0.516,-0.0488,0.06,LOW,,,PASS,-124,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Knee; Sore
d37bbae8653cdb2b:rebounds:2.5:under,d37bbae8653cdb2b,T.J. McConnell,rebounds,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,2.5,0.4952,0.5,0.484,-0.024,0.06,LOW,,,PASS,-108,QUESTIONABLE,NBA Official Report,Injury/Illness - Left Knee; Sore
54ada52701661023:rebounds:2.5:over,54ada52701661023,Andrew Nembhard,rebounds,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,2.89,0.5794,0.6112,0.505,0.0381,0.2,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-118,,,
54ada52701661023:rebounds:2.5:under,54ada52701661023,Andrew Nembhard,rebounds,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,2.89,0.4206,0.3888,0.495,-0.1099,0.2,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-113,,,
a951bcf5a0035036:rebounds:5.5:over,a951bcf5a0035036,Jay Huff,rebounds,over,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,5.5,0.4849,0.5,0.4496,0.0041,0.16,LOW,,,PASS,108,,,
a951bcf5a0035036:rebounds:5.5:under,a951bcf5a0035036,Jay Huff,rebounds,under,5.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,5.5,0.5151,0.5,0.5504,-0.0734,0.16,LOW,,,PASS,-143,,,
56366070652c315d:rebounds:4.5:over,56366070652c315d,Derrick White,rebounds,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,5.12,0.5837,0.6149,0.5111,0.0362,0.2,LOW,"{'minutes_trend': 1.0414, 'usage_trend': 1.0994, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-121,,,
56366070652c315d:rebounds:4.5:under,56366070652c315d,Derrick White,rebounds,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,5.12,0.4163,0.3851,0.4889,-0.1075,0.2,LOW,"{'minutes_trend': 1.0414, 'usage_trend': 1.0994, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-110,,,
2c32eb67b1d23b03:rebounds:6.5:over,2c32eb67b1d23b03,Jordan Walsh,rebounds,over,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,6.5,0.4792,0.5,0.4307,0.0205,0.06,LOW,,,PASS,118,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
2c32eb67b1d23b03:rebounds:6.5:under,2c32eb67b1d23b03,Jordan Walsh,rebounds,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,6.5,0.5208,0.5,0.5693,-0.0855,0.06,LOW,,,PASS,-154,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
c29cbd55ca2a2752:rebounds:9.5:over,c29cbd55ca2a2752,Neemias Queta,rebounds,over,9.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,9.69,0.5117,0.5305,0.4677,0.0117,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,100,,,
c29cbd55ca2a2752:rebounds:9.5:under,c29cbd55ca2a2752,Neemias Queta,rebounds,under,9.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,9.69,0.4883,0.4695,0.5323,-0.0806,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-132,,,
195708c325c4c735:rebounds:6.5:over,195708c325c4c735,Jaylen Brown,rebounds,over,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,6.63,0.5353,0.5305,0.5465,-0.0498,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-141,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
195708c325c4c735:rebounds:6.5:under,195708c325c4c735,Jaylen Brown,rebounds,under,6.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,6.63,0.4647,0.4695,0.4535,-0.0207,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,106,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
8266cd61c58c9517:rebounds:4.5:over,8266cd61c58c9517,Payton Pritchard,rebounds,over,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,4.59,0.5023,0.5305,0.4365,0.035,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,114,,,
8266cd61c58c9517:rebounds:4.5:under,8266cd61c58c9517,Payton Pritchard,rebounds,under,4.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,4.59,0.4977,0.4695,0.5635,-0.1055,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-152,,,
a168fb201860affc:threes:2.5:over,a168fb201860affc,Bennedict Mathurin,threes,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,1.69,0.3398,0.318,0.3907,-0.0803,0.3203,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,138,,,
a168fb201860affc:threes:2.5:under,a168fb201860affc,Bennedict Mathurin,threes,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,1.69,0.6602,0.682,0.6093,0.005,0.3203,LOW,"{'minutes_trend': 1.0125, 'usage_trend': 0.85, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-190,,,
54ada52701661023:threes:1.5:over,54ada52701661023,Andrew Nembhard,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,1.92,0.6118,0.6645,0.4889,0.088,0.2237,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-110,,,
54ada52701661023:threes:1.5:under,54ada52701661023,Andrew Nembhard,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,3,False,1.92,0.3882,0.3355,0.5111,-0.1593,0.2237,LOW,"{'minutes_trend': 0.9918, 'usage_trend': 1.057, 'rest': 1.02}","minutes trend, usage trend, extra rest",PASS,-121,,,
a951bcf5a0035036:threes:1.5:over,a951bcf5a0035036,Jay Huff,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,1.5,0.514,0.5,0.5465,-0.0711,0.16,LOW,,,PASS,-141,,,
a951bcf5a0035036:threes:1.5:under,a951bcf5a0035036,Jay Huff,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,,,,,,1.5,0.486,0.5,0.4535,0.0006,0.16,LOW,,,PASS,106,,,
0149249a4eb6cf3f:threes:1.5:over,0149249a4eb6cf3f,Pascal Siakam,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,1.5,0.5057,0.5,0.5192,-0.0498,0.16,LOW,,,PASS,-125,,,
0149249a4eb6cf3f:threes:1.5:under,0149249a4eb6cf3f,Pascal Siakam,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,IND,BOS,False,,,1.5,0.4943,0.5,0.4808,-0.0203,0.16,LOW,,,PASS,-106,,,
e3ae9d94a2714cb0:threes:2.5:over,e3ae9d94a2714cb0,Anfernee Simons,threes,over,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,1.9,0.3221,0.2899,0.3974,-0.1034,0.3558,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,135,,,
e3ae9d94a2714cb0:threes:2.5:under,e3ae9d94a2714cb0,Anfernee Simons,threes,under,2.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,3,False,1.9,0.6779,0.7101,0.6026,0.0325,0.3558,LOW,"{'minutes_trend': 1.114, 'usage_trend': 1.0149, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, extra rest, home, soft defense, slow pace",PASS,-182,,,
8266cd61c58c9517:threes:3.5:over,8266cd61c58c9517,Payton Pritchard,threes,over,3.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,3.57,0.4929,0.5272,0.4127,0.0504,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,126,,,
8266cd61c58c9517:threes:3.5:under,8266cd61c58c9517,Payton Pritchard,threes,under,3.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,3.57,0.5071,0.4728,0.5873,-0.1225,0.16,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-170,,,
195708c325c4c735:threes:1.5:over,195708c325c4c735,Jaylen Brown,threes,over,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,1.53,0.5343,0.5117,0.5873,-0.0953,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,-170,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
195708c325c4c735:threes:1.5:under,195708c325c4c735,Jaylen Brown,threes,under,1.5,810ac6d569078de0087ad1d714771a6a,BOS,IND,2025-12-23 00:40:00+00:00,BOS,IND,True,,,1.53,0.4657,0.4883,0.4127,0.0232,0.06,LOW,"{'home': 1.01, 'opp_def': 1.03, 'pace': 0.98}","home, soft defense, slow pace",PASS,126,QUESTIONABLE,NBA Official Report,Injury/Illness - Illness; Non-Covid
